Q8TBF5,Q8TBF4
P62324,Q8IXY8
O43677,Q92765
E5RHQ5,Q9ULW5
Q9BY64,O43150
Q9H840,P16662
Q9BRG2,O14753
P10826,Q9Y6M0
P10114,P56524
P07996,O14494
Q13099,Q9UMW8
Q8N865,Q96RN5
Q8IUH5,P61106
Q8IUC3,P52789
Q9NYB0,P29034
Q29980,Q5SQI0
Q03167,Q9Y5J7
Q6P1A2,Q8IUH8
P0C0S5,Q9Y2I7
Q3KNT7,Q86Y38
Q460N5,Q9NP73
Q15661,P00709
Q52LW3,Q9BQ31
Q9BSU1,Q96I23
Q14919,P54753
Q14409,P14854
Q8IZT6,P25189
Q86X24,Q01804
Q14168,Q96A46
P41440,P48201
Q99714,Q99973
Q99665,P35226
P08183,P0C8F1
P61764,P20393
Q96MP8,Q15181
Q8NGD2,Q9H788
Q99884,Q8WUM0
Q8TF42,Q9Y2H6
A0JLT2,A0A0B4J1V1
Q9Y6F8,Q9UPU5
P00395,Q5H9R4
Q03519,O43491
P31269,O15195
Q8IXZ2,Q04941
P57768,Q9NPC4
P25789,P47929
O15431,Q96E29
Q9H4Q4,Q9NYW7
A2RRH5,Q9NUD9
Q0VDG4,Q8TE77
Q13705,Q9HBL6
Q92781,P58557
O60478,B4DH59
Q01518,Q96P26
Q9UL25,Q96FT9
Q9UNE2,P41162
Q86YN6,Q6MZM9
Q8WXD2,Q9BUD6
M0QZC1,Q8NH05
P0DOX8,P36776
Q5VWJ9,O43909
Q9BPZ2,Q9H813
Q9P2N2,Q9H7T9
Q8NGB4,P14618
Q9GZV1,P47888
Q8TDH9,Q96MW5
Q6P9H4,Q9NZ42
A8MUK1,P52797
P36406,Q9BQI0
Q9Y5I7,O75131
Q92736,Q9NP66
A3KN83,O95847
Q8NHX9,Q8IYE0
Q96P44,P23527
Q9NQE9,Q9Y6Z7
O14986,Q96AC6
Q15056,Q92733
Q6UXH0,P25713
Q9Y5J9,Q9P127
P31644,Q02747
Q96EV2,P01350
Q9H7R0,O14966
Q9Y5I2,Q9NW61
P06731,O60337
Q8N3Y3,O43257
O14901,P06127
P22314,Q17R31
O94933,Q9NXB0
Q9Y2E8,O75506
Q08ER8,Q9NPE3
Q9H165,O75122
Q8NHV5,Q9ULC6
Q9P107,Q96RT6
Q9H0A0,Q9P289
Q9P0R6,A6NJT0
Q8N6C5,Q8N6C8
Q5T4S7,Q8N0Z3
Q9H668,Q9P267
O15392,Q8TBA6
Q969S8,Q15043
Q71RC2,O60669
Q9H3C7,P69849
O96028,Q969G6
P22459,P35241
Q03167,Q9Y5W5
O95394,Q9C0D0
P41586,Q68CJ9
Q9UKL6,P60484
A0A577,P37840
P02771,O75489
Q8WX94,P0CJ92
Q6ZSU1,P84090
Q9P035,Q5TIA1
Q9H257,Q16531
Q8IWK6,Q8WXD5
Q6UXD7,Q8NGU4
Q8WUF8,O00178
Q96EE3,P51160
Q96G25,O15457
Q9NXU5,Q92765
Q14164,O76054
A0A0B4J1U3,Q00526
Q8N865,Q9GZY8
P0CG04,A0A075B6J1
O60240,Q9BTF0
Q9UKD2,Q96SZ4
Q6ZUU3,P54652
P05412,Q9H3N8
Q8TDR0,P49588
P26641,P48050
Q6NXT4,P49748
Q9NRR3,P32754
Q9NU22,A6NHZ5
P18545,Q15828
Q9Y520,Q96EK7
Q9UPS8,Q9BUN5
Q86XQ3,O95816
P09884,P52435
Q6SZW1,Q96NB3
Q9UJT9,O14787
P08237,P63279
A0A0G2JMI3,Q8TB52
Q9H5Q4,P57073
Q9NPI5,P11487
Q8N4T8,Q7Z7A4
Q13520,Q8IWC1
A0A0C4DH31,Q9GZY6
Q14997,Q9BYB4
Q9P2S5,P14927
O15090,Q9UKF2
O15403,Q9Y5R8
P14060,Q86UY8
Q9UBC0,Q969F8
Q96MT3,Q6ZTZ1
Q4LE39,P0CAP2
P07451,Q8IU68
O75496,Q8NGE7
P35609,O00631
Q8WUA2,Q9UIL8
Q96GY3,Q9H2W2
Q13428,B2RUY7
P62072,Q9H1E5
Q6PRD7,A6NHN0
P22223,Q9BYZ8
O15254,Q9GZS9
Q8TC71,Q5H9L2
Q96LU5,P32969
Q9GZK3,Q9Y210
P01567,O94851
Q15013,Q8WWQ8
P04118,Q8IVW8
Q3LI66,Q8TDP1
Q9BYV7,O43189
Q9BRV8,O95425
Q9H015,P09238
P40967,O96017
Q9UHY7,Q99805
P35232,Q9BY42
Q562F6,Q86VZ6
Q99574,P33032
P24903,Q16572
Q86TJ5,P12524
O15015,Q8N1S5
Q8TDC3,Q9NP62
Q9HAS3,Q9UNP4
P23921,Q96IY1
Q5VYX0,Q9NR50
Q13698,O60216
Q9H5K3,Q32P28
P01700,Q9NRX5
Q8IXB3,Q8N699
Q6ZRI0,O43294
P32942,Q9NUD5
Q96DZ1,Q9Y3L5
Q8NBJ7,P03886
P08195,Q6A1A2
P48539,O95429
A6NFC9,P60509
A0A1B0GVX0,Q8WXG1
Q8WZA1,Q8IXN7
P30203,Q6NT89
Q5W0Z9,P51955
P55773,Q14693
Q96S99,A0A0B4J1V1
Q96QA5,Q9NQ66
Q9UEE9,P54296
P09661,O43670
Q8NDC4,O95817
P29558,Q9NZP6
Q9NR33,Q9HAU8
Q9Y3C6,Q8WU20
P07451,Q5KU26
P53794,Q6NZY7
Q6ZN68,Q9BTE3
P51970,Q9H307
P61626,O43602
P62487,Q6P9H4
Q9BXL6,Q9NUV7
Q8TC41,B7ZC32
Q99501,P01737
P49841,A6NL88
Q9NS40,Q9BQE5
Q9Y2N7,Q7Z2Q7
O00257,Q9Y2Y1
O60248,Q7L099
Q96RP7,P09630
A3KN83,P83111
P61160,P09651
Q92918,Q9BQI3
Q4L180,Q9BZW7
Q8WWZ8,P35575
P28336,Q08397
Q9UIV1,Q8IX90
P0DSE1,Q9UII4
Q9HDD0,Q13572
Q86U86,Q15477
Q15569,P56693
Q8NFF5,Q99731
Q9BXJ7,P20338
Q9HAK2,Q6ZNE9
P49447,Q7RTV0
P0CG35,P08620
Q9BVC6,Q86Y33
A8MTZ0,P09668
Q9NR97,P41225
A6NMB9,P05114
Q56UN5,Q8IV36
Q8NGF9,P03952
Q2M385,Q6PJW8
P11310,P18084
Q9NXR1,O95264
Q12923,P51003
Q96HR9,Q17RY6
P13378,Q9Y312
Q8IZD0,Q8NBT2
O75326,Q8NGC3
P35243,Q5XKE5
Q09FC8,Q9Y231
Q12946,Q8TDU9
Q6IMI4,Q96HN2
Q5MAI5,Q8NGV6
Q8NC44,P07766
A8K4G0,Q15233
P48960,O43181
P42566,O15381
Q6P2C8,Q1EHB4
Q8N4P2,Q86VL8
Q5JTD0,P42575
Q96RL7,Q99727
P21673,Q5T447
P15924,Q07021
P54753,O75140
Q9BX67,P35637
Q05397,Q96AZ6
Q8IYN2,P25090
O95922,Q9NZ43
Q9NZ32,P84101
Q9HC73,Q8TEK3
Q9Y2V0,Q92847
Q96FG2,P36222
Q9UKV3,P08151
Q9Y5I7,Q9BXM0
O14939,Q6ZN01
Q13296,Q5I7T1
Q8TE73,Q8IXV7
Q9H9Z2,Q96T76
P43246,Q8WTT2
Q9HCU9,P12004
P18615,P0DPK3
A8MYU2,Q641Q2
P35367,P35913
P15529,O14990
Q99969,P47985
Q9H0E2,Q96ME1
Q9H4I9,Q9NXU5
Q9HCE5,Q96JM2
A0A0J9YXY3,Q13445
Q15797,P29558
Q12906,Q8IUX4
Q99865,P0C7P0
P82921,Q8NEY8
P21781,P05112
Q9H3M7,Q5T9A4
P28370,P50548
Q13291,O00178
Q9NWS0,O00148
Q9H1U4,Q9UM11
Q14093,Q5SW96
Q8NHM4,Q14500
Q8NGJ8,O94844
Q9NZB2,Q9H3E2
P50281,O43307
Q86UP6,O14796
Q9UPT8,Q96JF6
P08590,Q96NZ8
P13631,Q7Z7B0
Q9HB63,P24390
O00592,Q8NGP6
Q5VZ89,O95274
P05543,P13984
Q9H7J1,Q9H6E5
Q15021,O43252
Q96J02,Q9HC29
P49674,O75916
Q9HDB5,Q93099
Q7L0J3,Q14940
Q9NYK5,O95716
P23515,Q8WTS6
P56378,Q15124
P60412,P62241
O15117,A6NKC9
Q05823,P78524
P51993,Q8IVV2
Q9H1A4,Q96AX9
P07902,P31391
O43747,P22492
Q15583,Q6UXZ4
Q7Z3S7,Q9H091
O75343,O00757
Q9P2P5,O60939
Q96DS6,Q86VR2
O00231,P28067
Q6VVB1,Q8IWG1
P22532,Q14627
Q7L590,Q13188
P30613,Q6ZS81
Q9NTQ9,O95998
P14373,P19622
O60936,Q2TB90
Q9P1Z2,Q13887
Q17RF5,Q96RK1
Q9Y548,Q5EBM0
Q9NY57,P25098
Q9H209,Q16635
Q86YJ7,Q3LXA3
O60313,O60359
P01588,P25103
Q8NCG5,O43303
A6NFQ2,Q86TH1
Q2M2H8,P0CH99
Q68CR1,Q9P1Z9
Q96PK6,Q6P5Z2
P48039,P0DJD9
Q7Z7C8,Q9NYW3
Q6E0U4,Q15051
Q3KP31,Q96RK0
Q9Y296,Q14254
O60318,Q96SQ7
O75081,Q96CT7
Q96RJ6,Q6P3W7
P09211,P35241
Q96EH5,P04217
O43731,Q641Q2
Q9H2X3,Q99614
P01112,P20265
Q14241,Q15935
O00429,A6NHC0
Q9BXS0,P51948
O43548,P55211
Q8NGN0,P50748
Q9HA77,Q9UPE1
Q7L266,O43166
Q9NPH9,Q96T51
Q9HAT1,P0DPD8
Q9HAP6,Q6ZN06
Q8WW38,P54886
P21439,Q9NZP2
O75920,Q8IWY4
Q8N141,Q15848
Q9H295,Q9HBG6
Q9NP56,Q13075
P39880,Q96PH1
A6NGH8,O60706
Q8NDV1,Q8IZV5
O76024,Q92551
Q9BYW1,P54922
P15291,Q9Y336
Q96J94,Q9UJ83
O95562,Q9UHC6
Q9BUA3,Q96FN4
Q9Y5Z0,Q9UL03
Q5T4T1,Q96GD0
Q96I13,P26447
Q9Y2V2,Q8N136
P42262,O43663
P01871,P49721
O94823,Q6P2D0
Q9Y2B9,A8MTL3
Q02575,Q14654
O00237,P51170
Q9UMS6,Q15067
Q9P2B2,Q06278
Q92771,Q9NVM6
Q04771,A6NHR9
P48023,Q9HD42
Q9Y467,Q5HYK9
Q6STE5,Q8IXL7
Q96TC7,P31948
Q9Y4C5,Q9BXD5
Q9Y496,A2RU54
P27815,Q00610
O43763,Q86X83
P0DMR3,Q9H0R1
Q8NE09,Q9ULQ0
Q8N4V2,Q8TAA5
P49019,P15289
Q9UHI5,O75636
Q9HBX8,Q02224
P36955,Q9Y614
Q9H0M4,P27144
Q2M3G4,P07498
Q96NU7,P56179
A0A0B4J276,Q9UL63
Q8NGL1,P09871
Q9NZI5,Q9Y4B5
Q6XPS3,Q8WX77
Q9UPZ6,A0A1B0GWH4
Q9Y240,Q13433
O00425,Q9UBB9
Q8TDI8,Q07654
Q9UIS9,Q9BS26
Q8NHP8,P17096
P31277,O00151
P25325,O95013
Q9P1A2,Q3SXM5
O75964,A6NL88
Q8NGF4,Q96QV1
P36382,O14543
P0DJI8,Q92743
Q8IZJ4,P46109
Q9P1P5,Q9UGN4
Q5JPI3,P31930
Q86VS8,P46779
Q9HC73,P52926
O95831,Q4G0A6
Q15034,A1L4H1
Q6PJ21,Q9UIC8
Q15935,Q9P255
Q9NX18,P53370
Q8TEW6,Q8WTQ1
Q13835,Q9UC06
P56179,Q8TEQ6
P20794,Q6ZV50
Q8NH90,Q9H920
O60331,P19526
P49901,Q9H156
Q96D31,P63096
Q8NE22,Q76FK4
O75185,Q92597
Q9BYN0,Q7LDI9
P29350,P61204
P61129,P34931
Q8IWX5,P15121
P62081,P0DM63
O00629,Q99741
P49773,Q8N184
P61371,Q92539
Q6NSI3,Q9UH92
Q7Z4N2,Q8WUD1
P30613,Q96RL6
Q99518,Q96K75
Q4G0N4,Q8TDL5
Q9UBX7,O60347
Q9BX97,Q96KP4
Q9P2R6,Q9GZN2
P19474,Q8TC59
Q9NRZ7,Q14134
O95168,O75400
Q8IW19,Q8NGY6
Q6UX46,Q8NCG7
Q7Z4N2,O75628
Q86TB9,Q9Y4W2
P35219,Q5JTV8
Q6UWU2,P40189
Q8WWQ0,O76071
Q9NVM4,Q96SM3
Q16647,P60014
Q24JQ0,Q9BYX2
Q99572,P12645
Q9UBC5,Q9HAH1
Q9Y4K3,Q15784
Q92928,Q9NX24
Q01804,O75444
Q7Z388,Q32P28
Q8NC96,Q8IZQ1
P13984,Q13822
Q9NWM8,Q9NZP6
O75077,O43236
Q92781,P14780
H3BQJ8,Q8IYB5
Q00013,Q8IY95
Q6PEY0,P54707
Q8IVT5,P17030
Q6P4H8,Q9H329
Q8NEF9,P43234
Q02833,P54725
P63119,Q15465
O75159,O95096
Q14596,Q5HYJ1
P0DSE2,O94923
Q9C0K1,Q96Q35
Q9P2N5,P20472
Q9UBQ0,P56748
Q9H252,P08575
Q9C0H6,Q684P5
P17861,Q8N884
Q15366,Q9H672
Q7Z3Y8,Q9NP72
Q6ZS17,Q86XJ0
P10643,Q13423
P14410,Q9BRQ8
P21128,Q5VXU9
Q16878,Q9Y3M2
Q96A33,Q8NBP7
P17787,Q9NP72
Q9UJX4,P08684
Q8IVH8,Q7L1I2
Q02790,Q9H0F7
P41217,Q9BXY0
O94973,Q9H1H9
O15055,O95661
Q6ZNG9,Q86WV6
Q9ULL8,Q6Y1H2
P56750,Q8TD20
Q53ET0,Q5TCQ9
P31629,Q6P9A2
O00748,P15086
Q14790,Q9Y2G9
O95881,O60902
Q9ULB4,P46063
P0CB47,Q6ICG8
Q9UEY8,Q66K14
Q5PSV4,O14607
Q04844,Q9HAQ2
A3KMH1,Q9Y2I9
Q5NDL2,P01137
Q9BSE2,Q9NYV7
Q96Q27,Q6ZN92
Q01970,P13942
O00476,A8MUX0
P30550,Q02509
Q9BVA1,P01733
Q8NBJ9,Q8NDQ6
Q99733,Q02643
Q96DS6,Q96A57
O60641,Q8IW41
P60368,Q13203
A6NLP5,A1L157
Q11206,Q00266
Q9H222,P05543
O14556,Q96S99
Q15532,Q8NGP8
Q8NGN1,Q8NB49
Q9Y5E9,Q9Y6K8
Q2TAZ0,P41227
Q7RTY1,O60361
Q659C4,P46779
Q5H9L2,P03973
Q5JVG2,P00568
Q8N4J0,Q9BRL7
Q9Y3L3,Q8NHC6
O00587,Q92932
O75460,P04843
O95407,Q3SY00
A2VDJ0,P28347
Q8WU17,Q8TC36
Q9H211,Q8N1M1
Q13464,Q9BZJ0
P31939,Q9BZM5
Q9UH99,O43559
Q6RFH8,O00748
Q9NRQ5,Q8N4S7
Q9BT76,O96033
Q0VD83,Q13554
Q16665,Q7Z3H0
Q92908,Q14940
Q9UHD0,Q8N5D0
P05413,Q7Z4Q2
A1L188,P19419
O94892,Q6P461
Q96BT3,Q8NHV9
Q9Y2K3,O14640
O60812,Q8TD43
Q5VUJ9,Q92558
O60502,P59666
Q92565,Q8IWU6
Q96GX5,Q5TEU4
Q92889,Q9UKU0
O75460,P17030
P04808,Q8WYA0
O75771,Q13387
Q9NZ63,P07202
G3V0H7,A6NJ64
P12755,P59025
Q8N7E2,Q8TD20
Q14831,P35462
Q8WYQ5,Q96ID5
Q8WVM7,Q8IX94
Q10471,Q5VV67
Q9NS15,P17661
Q96IQ7,A0FGR8
A6NFN3,Q9Y646
P36873,P29317
Q14593,Q7Z4I7
A1E959,Q9NYB9
A6NP61,Q5T9L3
P48060,P53805
Q9NZI7,Q6P4F2
Q8TDG2,O75197
P50747,Q9NPH2
P56377,Q8WXD2
P08123,Q9P0K8
Q9Y4L5,P14920
O75192,Q8N1G4
Q9Y2H0,P61326
Q02809,O75293
Q9ULH0,P53609
P51810,Q96IQ9
Q96RG2,Q13439
Q7Z2K8,P51787
Q92620,O00220
P12270,P56178
Q4G0M1,Q8N292
O95866,P10082
P61020,O15049
Q32M78,Q53GS7
P14679,Q9UDW3
Q6JVE5,Q15468
Q460N5,O94856
Q969X6,A7E2U8
P01743,O94876
Q9BYJ9,P51168
P04070,Q2M2Z5
Q5JX69,Q9P1Z0
P54368,Q8NC67
Q9H313,O75529
P17275,Q5VVY1
P05089,Q16778
P62256,Q9BUE6
P09936,P08559
P48380,Q8WZ42
O43749,A6NFD8
P62745,P37268
Q96PV0,Q96K75
Q8N999,Q9Y3A5
Q96J87,P13612
Q96DR8,Q9BQA9
Q96RK0,Q9UPW5
P53420,Q8N5G0
P41968,Q9Y561
Q5T1M5,Q4VNC0
Q9H8G2,O15182
Q96SB4,O60500
P01275,Q9BX74
O60858,Q9N2K0
P85298,Q5JR98
Q9Y2K5,P29218
Q3LI73,Q8WWZ3
Q9UHV2,Q06413
Q9Y2L1,Q86XD5
P01768,Q7RTV3
Q9BXW9,Q8WU43
O75022,Q8N9L1
Q8WXD2,Q6VEQ5
P51693,Q8TDN7
Q7L7V1,Q9UG63
P01824,P02818
O60220,P13861
P01033,Q8NH89
P0C0E4,O75494
P63123,Q8IYB8
Q8NFZ4,Q96D96
Q9H2T7,Q12816
Q96RU2,Q8NCG5
Q6PKG0,O14908
O00339,Q86WI1
Q14241,Q9HBL8
Q969S6,P15144
O95163,O14713
Q08462,Q02750
O95714,Q6QN14
Q8TBB6,P62244
Q9H6A0,P82664
Q9UHX1,Q9UI33
Q8TEW6,Q8IVH8
Q8NFW8,P60412
Q96QU6,P20338
P78426,Q9Y448
Q6RFH8,Q96E39
Q7RTU7,A0A0C4DH59
Q8TCT8,Q7Z7K0
P54886,Q9BUM1
Q658K8,P49335
Q9NPD7,Q93038
Q99490,P01601
Q9Y6G3,P02778
P02746,Q9UHI5
Q86YE8,Q14012
P62854,Q14C86
Q9GZR5,Q8WXI4
Q5TB30,Q8IVF7
Q96SR6,Q9P1A6
Q96E93,Q14152
Q86X60,P0C025
Q9NZ71,Q13936
P26440,Q16880
P09848,Q9GZM6
P24347,O75973
Q96DR7,Q6PKC3
Q9HB65,Q5T2W1
Q9BZR6,Q8WTX9
Q02779,Q8NGI9
Q15620,Q4L235
Q9P2B2,Q68J44
Q14957,Q9Y6F8
O43921,Q5TGS1
Q8TCB6,Q8NGX9
Q70CQ1,P56134
Q5W5X9,P21333
Q96HP0,Q05639
A6NNY8,Q96A56
Q16526,Q5VXH4
Q9GZR1,P15559
Q9BSJ8,P08729
Q8NGL4,O60235
O14638,O95490
Q15746,Q92617
O75897,Q9Y255
Q9Y2K6,Q9BXR0
Q8NHB7,Q13948
P40227,Q5T5D7
Q8TDX7,Q9BTE1
A6NEC2,Q8TB73
Q8IXI2,Q3KQV9
Q6UWH4,Q96N23
Q9UIE0,Q9Y371
Q2TBC4,Q5W0Q7
Q7Z4G4,Q8NFI4
Q15274,Q9Y2C2
Q5T8D3,P80192
Q8NBQ7,Q8IZF5
O60462,Q8NDV1
Q9Y6W8,Q5TA76
Q14993,Q53GQ0
O95007,P18510
Q9UMS6,Q13421
Q8N163,Q9Y576
Q02218,O76099
Q92664,P55769
Q9NZC2,P13284
Q53H80,Q5TA78
P43631,Q9H3Y6
Q5T1N1,Q14194
O75717,P12235
Q96PE5,Q96PY5
O95758,Q9H1C4
Q9Y644,Q96JM7
P53778,Q96AY3
P02656,Q96HQ2
O14931,Q8IZU9
Q9Y5L2,O75912
P01112,P06331
Q7Z4Q2,P25942
Q9BX79,Q6ZSI9
Q06265,Q02962
P13591,Q9NR90
Q99731,P25445
P55347,Q99459
Q9BRK0,Q9H9L4
Q8TAL6,O75173
Q86SX3,Q9BPX6
Q5T9C9,P16442
Q9BS40,Q9NPA1
Q8N139,Q9Y2Q1
Q9UI40,P50443
Q01954,Q9P2Q2
Q8IUF1,Q6PJT7
P11021,P26378
Q9NRZ7,Q9NZH8
P15586,P02786
Q8NGJ0,O95214
Q6IEE7,A8MRT5
Q05215,P07199
P78424,Q8NGG8
Q5W5W9,Q15058
Q53GT1,Q12872
O14929,Q16594
Q6PJI9,Q9UQL6
Q86X67,Q6P2Q9
Q5H943,Q9BYZ2
Q8NBT2,Q9BYP9
P62873,Q15431
Q9NQW6,O75170
Q99687,Q2I0M5
Q13162,O14645
A0PJW6,Q7Z2Y5
O43361,Q2VYF4
P60891,Q9Y230
Q9Y666,Q9BX68
O43164,Q8NGC2
Q9Y4G6,Q8IVU1
Q7Z4P5,P30414
Q9BR76,Q6IEZ7
Q9H1U4,Q9H340
Q6Q0C1,Q9Y272
P54840,Q494W8
P01008,P14138
Q86WW8,P42330
Q9BYW1,Q08AH3
Q49AH0,O14944
O15027,Q13253
O43149,P10588
P49418,Q8NCS7
P0C7T3,Q86VQ3
Q9Y644,P0CJ76
Q8N6M9,Q9P0L1
O95340,P52294
Q5TGU0,Q9BPY3
Q8IZ08,Q96IQ9
O14777,O75951
P16219,K7EJ46
Q9NYF5,Q9HB21
P43657,O60675
P49848,Q8TB96
O43286,Q8NH16
C9JRZ8,P00488
P48544,Q9H361
Q9Y664,P05026
Q8TBG4,Q8NFA0
Q96T51,P55347
Q96KG7,O60500
Q7Z3I7,Q2TBE0
Q2QL34,P0DPQ6
Q99558,Q8TCT8
P29034,Q6P461
Q14118,Q9H4B8
Q92541,Q9NPJ1
O75113,O14981
Q13639,Q9P2Q2
Q8IWW6,Q8IUR0
P53365,Q96MA6
Q9NWZ5,Q9BRJ7
Q8TBJ4,Q99424
P43490,Q9Y6D0
Q63HM2,O75204
Q9UJV9,P25024
Q01101,Q86VR2
Q14568,Q2M3C6
Q19AV6,Q96RW7
Q9UMX2,Q9Y210
P20827,P0DPF7
Q99705,Q8IWN7
P46019,O75185
P63241,A6NMY6
Q6NT04,Q8WXX0
Q9H7L9,Q9NYF5
P25800,Q9Y471
P09234,Q9BQT9
Q9P2U8,Q9H8H3
Q96RJ3,Q53FA7
Q9NSP4,P06756
P55145,Q9UNU6
Q9BWJ5,P08684
Q9NS64,Q5T753
Q9NZD8,Q9Y5T4
P49116,Q8NG68
Q629K1,O60911
Q9BZG2,Q9H270
P23443,O15083
Q86U90,O60493
A0A087WXS9,Q9H7J1
Q8TE54,A6NN73
Q13427,Q8NI37
A0A0B4J248,Q9H172
Q32M78,Q9NZJ5
Q8N140,P60371
Q8NFW9,Q969Q0
Q14749,Q6P4H8
Q92622,P21917
O14813,P48664
O75348,P18827
P24844,Q14527
A5PKW4,Q8NGZ4
Q8NAC3,Q96C92
Q9NZI2,Q8N8R3
Q96JN8,O95544
Q969U6,P47211
P20851,P15848
Q9P2G1,Q14137
P04432,P48165
P21731,P02656
P43005,O00567
P51991,Q8NFZ8
A0A0C4DH39,Q96FL8
Q96PX1,O95084
Q56UQ5,O95140
O94905,O00754
Q14181,Q8WV24
O43752,Q5JXC2
Q7Z7A1,Q9C037
Q9Y2P0,Q86Y33
B2RXF5,Q96E66
Q9UGN4,Q9H903
Q9BW92,Q5H9L2
Q8NFH8,Q06432
Q96QG7,Q8IVV7
P11488,Q05329
O75044,Q53H54
Q9UGM1,Q8IW45
Q92963,P06737
P51513,Q9P0S2
Q9H7R0,Q9UM63
Q02880,Q8WXA3
Q8IY67,P18827
P63010,P09769
Q9H2B4,P22694
Q9BUR4,Q99856
P01817,Q9BW27
Q8IUC2,Q9H1B4
Q8WU17,O75197
O14617,P27987
Q8NBZ0,Q15118
Q9UJV8,P51570
O15061,Q9NWS6
Q15424,P10124
P26441,O94988
Q92752,Q9HCC9
P09848,Q13356
Q6P1J9,Q8WTR7
Q86WA9,Q8IWB1
Q8IXM6,Q96FT7
P00374,Q9NWB7
Q8N4F7,Q9HCN4
Q99969,P54619
P12644,Q96C36
P0DPR3,P0C851
Q9UG56,P17931
P28845,Q75LS8
Q9NS98,Q14129
Q9NYR8,Q9UIC8
Q8NFP0,Q14807
Q66K41,Q9NYY3
Q9UIC8,Q9Y3E7
B2RXH8,Q9HB96
Q9NQV6,Q9H2C1
Q99942,P31323
Q9P2Y4,Q8N357
P04435,Q9UKC9
Q6UWJ8,P51668
P07766,O60500
Q15464,P23490
A0A2Z4LIS9,Q8IX15
Q6ZMB0,Q9NZL9
Q8N680,P80217
Q9UBD3,Q8IWQ3
Q07889,O00592
A4D126,O95336
Q9H9A5,P53350
Q6QEF8,O60729
Q6ZNG2,Q07507
Q309B1,Q9NWH7
Q8IWZ4,P08238
P55001,Q8IZJ3
Q969X1,Q8TE99
Q5T0N5,P14373
P08559,Q9NVZ3
Q8NI08,P24864
A6NFE2,Q8NG92
Q9H446,Q8NEY3
O43567,Q9Y5G1
Q96M69,Q14697
O43921,Q9BT22
Q16658,O60568
Q99551,P63000
P11150,Q6WCQ1
P48552,P62684
Q8NBJ9,O94875
A8MZ26,Q9H9Q2
Q8WU08,Q4V328
Q9H089,Q9UPM9
P50990,Q9H1E3
Q14147,P30532
Q6ZNG2,Q9Y5E8
Q16134,Q96RP8
Q8N4P3,O00622
Q12979,O60565
Q9NZI7,Q16651
Q7L590,Q7Z7K0
Q9Y5Q3,O94874
O00198,Q8TD86
Q92611,P16581
Q8TAF8,P35754
O95359,Q969E8
Q969M2,Q9H3R2
Q8NDM7,P22033
O60669,Q04206
Q7L7L0,P13535
O60449,Q14108
Q9UHM6,Q8IWB6
O15118,P52926
O95169,Q68D42
Q9H8S5,Q13183
Q9NRZ5,Q96S97
Q8N1F8,Q13352
O14863,A0A0B4J1U4
Q96MH2,Q96KR1
Q96M96,A0A0K0K1G8
O60934,Q8TAQ2
Q02297,O43293
Q5QJ74,O14490
P17017,P36941
Q30KP8,P30153
Q9H7B2,P24593
P0CG34,Q96T92
O95221,O43236
P41146,Q7Z6M2
Q16665,Q6GMR7
O00327,Q8NFK1
Q9UBL3,P22897
Q9BR61,Q9H902
Q9UQR0,B7Z6K7
Q9H8N7,Q8NF37
Q9NRH2,P16591
Q9NW81,Q14116
Q96E93,P04234
P43320,P16473
Q9ULV3,Q15699
Q5SRI9,P00813
Q9UGL1,Q5JRV8
P50747,Q9NZN8
Q6ZR52,Q14623
P52630,P04216
Q96JH8,Q8IYB8
Q96QV6,O75467
Q8NGJ4,Q9NZR2
Q9Y385,Q15388
Q15645,Q8IZW8
Q9NQL9,Q13586
P25090,Q96LA8
Q8NGB8,P08913
Q9NX05,P62333
Q9H0A8,Q9BRQ8
Q16819,Q3LI76
P67936,A6NM10
Q9NYB9,O00329
P63244,Q13404
A0A0J9YX35,Q86WD7
P18848,Q9NT99
Q8NGY1,A0A0C4DH29
A2RRD8,A6NNF4
Q13956,Q92481
O95477,Q9UI95
P47888,P78356
Q02880,Q00G26
Q8TCT7,P49662
Q9BYQ3,P17861
Q8WYQ5,Q9Y3U8
O75564,P23415
Q9BXN6,Q9HBL0
P29353,Q6PCT2
Q502W7,Q06546
Q86YJ6,P13804
Q9UKJ3,Q2VWA4
P81408,Q9HB21
P62820,Q15714
Q86VY4,Q14444
Q9UK53,P33151
Q16584,Q8IZ20
Q02543,O43167
P59991,Q8TCT9
Q7Z4L5,A0A0B4J280
Q9UJ71,O96014
P0CB38,Q9HBF4
P32745,O75072
Q53HV7,O75312
P61978,P48544
P52803,O00238
P05976,O75173
O43592,Q9Y235
Q9ULV0,P35590
Q9Y6X8,Q14694
A8CG34,Q9UKT7
Q96AQ6,Q5T3F8
P29350,Q8IZM9
Q494V2,Q9Y4R8
P42261,P13500
Q5GH72,Q9ULV4
Q53FV1,P11413
O94993,Q8N1F7
A6NND4,O15528
O00254,Q9UIL8
Q9HAU4,Q9Y2U2
Q9H1C4,Q9NYY3
Q9BRB3,Q96AM1
Q9NZC3,P55822
Q9UHR4,O15484
Q5SSG8,Q66K66
Q9Y6Q5,Q7Z6W1
Q96AP7,P00568
Q8IYH5,Q9Y2Y9
Q96RG2,Q8NF99
Q8WWV3,Q06710
Q86UE4,Q6UWZ7
Q70IA6,A0A0B4J272
Q9NPB1,O95760
Q96QE3,O43174
Q9Y5R6,Q32M88
Q9BRV3,Q5TCY1
H0Y7S4,O75618
