Q8TBF5,Q8TBF4
P28072,Q7Z4T8
A6NKQ9,Q9NRJ3
Q6PJT7,Q9NP80
P26441,Q96IU2
Q16853,Q8IXT5
Q8N201,P02656
P28335,Q969M7
Q4VXU2,Q8TC21
P26641,P48050
O75525,O00180
O15551,P78524
Q9UKX3,P15259
Q8TCD6,Q9BX10
Q9Y282,P41271
Q70Z44,Q9BVI0
O95500,Q9NQS1
P26599,P21912
Q9UJT9,Q9HCL3
Q9UKA2,P27539
Q63HR2,Q9UKY1
P55072,Q6Q8B3
P20382,Q9Y2W6
Q9UNM6,P0C874
P31391,Q9H900
O60341,Q2TAL6
Q9BVW5,Q9UDY8
P02679,Q96II8
Q9H147,Q5T8I9
A8MZ59,P13612
Q9UKY1,P55773
Q9P0L0,P62952
O75037,P55285
O95214,Q15369
Q8NBM4,Q6P3W7
Q8NGJ8,O94844
P12883,P46379
O95453,Q8NGG4
Q8WUB8,P29371
Q3MIW9,Q0VDE8
Q9HBA9,Q6ZWT7
P01011,Q96LA5
Q9NWH7,P01889
Q9C0C7,A0A075B759
Q16799,Q8NGA0
Q9UKV0,Q9UPT8
Q9UBC3,Q9UII4
Q9P2K8,Q9Y467
Q99574,A6NDH6
Q9BSW7,Q7Z4H9
Q96EL3,Q9UJ68
O43345,Q9BZF1
Q5FYB1,Q8TE67
Q3KQV3,A0A1B0GTH6
P36542,Q9UMS4
Q03001,Q86Y39
P0DML3,Q9Y6I8
Q07869,O14607
Q6GPH4,P59923
Q9NPG1,Q9BV97
Q9Y6E2,Q8IVW1
Q16342,Q6UB28
P25092,P51688
Q5FVE4,Q09327
Q8N490,Q7Z739
Q9UHN6,Q5TYW2
P13995,A0A0B4J2D9
Q8IYX7,O43194
Q6QN14,P0CL84
Q9NUU6,Q6FHJ7
P48201,Q76B58
Q8WYB5,P26715
Q9Y6X3,P52747
A8MU46,Q9H6S1
Q92564,O15527
Q9Y5A7,Q9NRJ1
P14678,Q9P0Z9
Q17RR3,O43555
Q9NY12,Q9UGH3
Q13309,P11465
P01566,Q0D2K3
P0C0E4,Q6IN84
O43497,Q8NB49
Q8NHA6,Q9HBI6
P01100,Q9HCK8
Q8WWW0,O75840
P30511,Q96IG2
P78316,Q8NGL1
Q9UBC9,O94827
P18054,Q12874
Q5T1N1,Q9C009
A0A0C4DH59,Q9HCJ2
Q5TGU0,Q9BPY3
P59539,Q71U36
Q9UJU2,Q8NBL3
O95867,P21728
Q9NPD3,Q8N684
B2RXH8,Q9HB96
Q8TED0,Q15942
Q9BXU9,P0DP03
Q8WW38,Q02153
Q96I23,P24158
Q14442,Q08211
O95361,O14966
Q9UQ84,Q8NC42
Q8NEZ4,P05154
Q9H0X6,P12830
Q9NYJ1,Q14807
A0A0K0K1E9,Q86X27
Q6EKJ0,Q96FN4
O43615,P08476
P29459,Q5VWM5
Q86SG5,Q8TF08
C9JBD0,P31939
Q14592,Q8NB78
A0A0G2JMI3,Q16890
P40126,Q6P3S1
P62308,Q06203
Q8NB50,P46060
Q02577,Q96RP8
A6NFQ2,Q86TH1
O95741,P62906
O95259,O75636
Q9HC56,Q03692
Q86SQ9,Q9NVJ2
Q3T906,Q16875
P08590,Q96NZ8
Q9NXE4,Q9NUJ3
P20711,Q8NEY3
O00295,Q08357
O14512,Q8N6Q8
Q9BZR6,Q8WTX9
Q00526,Q5JTZ9
P16885,Q13506
Q9NR56,Q9BZ11
P50225,Q6ZP29
Q3LI83,O43763
Q5VWM6,P26842
Q9GZT9,Q6PID8
Q6UWZ7,Q7Z7G2
Q9BUL8,Q9UK32
Q10586,Q86Y25
Q8WY64,P22001
Q01658,Q02548
Q07011,P51681
Q6NZ67,Q5T749
Q9BYH8,P54851
Q14954,Q8N5M9
O60678,Q8NEN0
Q9NUA8,P08910
Q15334,Q9UBF1
B9A6J9,Q04695
P51149,P35237
Q9NSA3,Q96C12
Q96B67,Q8WXE0
Q15390,Q14587
Q9H0W5,Q92664
Q9NW08,P48668
Q6P1A2,O95754
P08133,Q8WWY6
P23508,Q9NYQ7
Q9NZZ3,Q9BSE5
Q9Y6R9,P33176
P05129,Q9H205
Q9UBF6,Q9Y233
Q96A72,P28562
Q58EX7,P37231
Q9BY21,O15529
Q9NQ69,P0DN87
Q86SM8,A4D1S0
Q8IWA0,Q99758
Q8NGV6,Q8NGP0
Q13509,Q9UGI0
P60891,Q9Y5P8
Q6ISB3,Q8NEV9
Q96PE5,Q96PY5
Q9H6D7,Q9NVN3
Q15649,Q8IZC7
Q15034,Q8N9M1
Q96PY5,Q96LK0
Q9Y661,Q5SZL2
Q6VVB1,P49286
Q9H8M9,O75376
Q6PXP3,Q9UQB8
O15047,Q7Z5Q1
Q13751,Q93038
Q01130,Q8NGP8
Q9UKX5,Q92905
P15918,P0CJ77
P57727,Q9NS87
P01275,Q9BX74
P35606,Q9NSY2
Q9C0F3,P51946
Q9C0A0,Q96NB3
P31271,Q71F56
Q96HA8,Q96LX8
O00151,Q7Z7M9
Q9Y548,Q5EBM0
Q5H9L4,Q8TER0
Q14683,Q76MJ5
P51452,Q9H3R0
Q9BQ67,P61923
P42773,Q6ZV50
Q10589,Q9NQG5
Q9P0X4,Q96PH6
Q86VQ0,P17844
O14958,Q3B8N5
P48960,P01266
P51693,Q8TDN7
Q92665,P02795
A2RTX5,Q6ZQX7
P09661,Q00532
P55773,Q14693
P40394,O00270
Q9HAS3,P01597
P39019,P63272
P31942,Q86SQ7
P0CG35,P08620
Q8WU79,Q16849
Q92466,Q05315
P63151,Q7RTU3
O75360,A6NGB9
Q7Z5A9,P27930
Q86UG4,O95264
Q99102,Q16635
Q4VCS5,Q70EK9
Q8NHQ8,P58557
Q9NR77,P31751
Q8NAA5,P15170
Q9NQE9,Q9Y235
Q96TC7,Q15293
Q9H213,Q9NPB9
Q5T2R2,Q6UWT2
Q8IYH5,Q14679
P28065,Q14693
O14514,Q8IXL6
Q9NRD1,Q9UNA3
Q96LB8,O15072
O95342,Q9GZQ3
P51991,O95867
Q14CM0,Q96G46
Q8NA58,P18065
Q14117,O75508
P04156,Q9BQS2
P01825,Q96J87
Q8N7C3,Q9NTX7
Q9NPB0,P62263
Q9UFV1,Q15013
P19429,Q9Y2D9
P01148,Q5H9F3
Q96FI4,Q9UMS6
Q13093,Q6DHV7
Q9H237,Q13098
Q6ZS10,Q16602
A0A0B4J273,Q8N3Y1
Q8IYL9,F5GYI3
Q9BXC0,O75191
Q8WZ19,Q13002
Q7Z7A4,P49335
Q96CN4,Q96LK0
Q8WXI3,Q14764
Q86UE4,A0A087WTH1
Q66K79,P62244
Q6PJG9,Q86VH5
Q08ET2,Q5M7Z0
Q5BIV9,Q7Z403
Q53EL9,Q8NEN9
Q9BQI5,Q8N1F7
P30550,Q15672
Q8NFY9,Q9UKC9
Q86UW6,Q9P1T7
Q9UBB9,Q9UHV9
Q4VC39,Q63HM2
Q9H1E3,Q03060
Q5JPI3,P31930
Q99884,Q9NQW8
P35348,Q9UHP9
Q9NPI5,P11487
Q8TDC3,Q14432
P24386,Q96IY1
Q9UKV5,P68106
Q6ZN68,Q9Y5P1
Q8NDD1,P51685
Q13790,Q6I9Y2
P28336,Q08397
Q9UF12,Q8WVQ1
P25705,Q8IWY9
Q96BP2,P00846
Q7L0J3,Q6PCB0
A4D2G3,Q8WWI1
P21854,Q06520
Q8NFM7,P08567
Q9Y223,Q9UH17
Q86YQ2,Q8IVH2
P55157,Q9BWS9
Q9NVP1,P48741
Q9HC97,P61106
Q86UK7,P54845
Q9NP80,Q9UBW5
Q9H061,P21283
A6NFQ7,O95983
O75928,O43752
Q9H089,Q9UPM9
Q02809,O75293
Q9NXF8,Q9BQI9
Q9BXB5,Q8IYR6
Q14451,P29597
Q8NE22,Q6NTF9
P51159,Q7Z406
Q13137,P22003
Q9BSJ8,P25098
Q15020,P50219
Q8N684,Q8TAQ5
P01825,Q9P2D8
P59539,O43903
Q96MT3,Q6ZTZ1
Q86UA1,P48065
Q5T1H1,P63132
P01112,P20265
P14550,Q9Y5X2
P02549,A6NF83
Q969M1,Q9Y442
P48443,Q9NPC8
Q13127,O95388
Q9UPN9,Q8NGA8
P21127,P62995
Q5T4F7,Q96PY6
Q01831,Q8ND76
Q9GZZ6,P46779
Q8WTU0,Q9UK39
O60462,Q9H461
A6NM10,F8WBI6
Q8NG27,P28562
O14983,Q7Z6Z7
Q9UPY6,Q13769
Q92508,Q9UKL3
Q8NFT8,Q9NSY2
Q9NUL7,O95833
A0A0G2JMI3,Q8TB52
Q0VD86,P27540
Q14653,P54253
P68032,Q15759
Q16348,Q13651
Q5T2D3,P23025
P62316,Q4KMQ2
Q8NHP8,O00470
O00154,Q8N3D4
A1X283,Q96MW5
Q7Z5Q5,Q9UHP7
Q8WZ33,Q8TDS4
Q58EX2,Q12789
P47756,Q6PGP7
Q8NDX6,Q15139
Q8N1N4,Q13432
Q8N5S9,P08047
P56556,P05109
Q587J7,Q6PCB6
P61599,P22004
Q14416,P53778
P43320,Q9BTD8
Q9Y694,Q15723
Q9BQ67,Q9H633
Q9Y5E9,Q9Y6K8
Q8TF32,Q03052
Q6RFH8,O00748
P51857,Q6MZQ0
Q9HCC0,Q14943
Q00839,Q96E35
Q9UPP5,P06132
Q9C0H6,Q13506
P49184,O75629
Q96MI6,O95994
P61978,P48544
Q8N4F7,O14770
P04746,Q9UGQ3
Q6NWY9,Q06124
Q969V1,Q96DN6
P20674,P0C7H9
P10600,Q8WXG1
P49354,P01375
O75525,Q6P1R4
Q86UF2,Q86VP3
P03901,Q96RD0
Q32M78,O14733
Q8TCG1,P61328
P26927,Q5QJE6
Q9UPW6,P10145
O43749,A6NFD8
Q9UNE0,P0C7X4
Q9UPQ8,Q9P2G4
Q14D04,Q58FG1
P09693,Q13131
Q9Y2L6,Q8IYS8
Q8TAF8,P56749
Q969V4,Q14690
O60635,Q8NGQ6
O95861,P10323
Q9H6N6,P61326
P0CG33,C9JVI0
P54829,P26441
Q14416,O75815
O95932,O95197
Q9Y5C1,P09234
Q96SJ8,Q7KYR7
Q9UHC3,Q9UI38
Q01780,Q6UWE0
P01111,O00443
Q5FWF4,Q96M86
Q6NXT4,Q8NE35
Q8NGY7,Q969E8
Q9Y485,O60330
P83859,Q6ZNX1
Q9H3N1,Q4G0T1
P11216,Q9Y6Y8
Q5VT66,Q9BPY8
Q5FWF5,Q9HC57
Q9Y623,O43313
Q9NR28,Q9NYW0
Q96DP5,Q0VF96
Q9Y5G1,Q92805
Q4V339,Q7Z340
Q9P2I0,Q99727
Q9P0K9,O43379
Q7Z5A9,Q9UHB6
O75792,P12882
O43290,P20226
P22223,Q401N2
Q12879,Q8NGR1
A6NND4,O15528
P51693,Q7LDI9
O43592,Q9Y235
Q6ZMS7,O14798
P42224,Q8ND76
Q6PL18,Q9HCN4
P23560,Q9HCJ3
Q9UF56,Q9NZP6
P01701,P56749
Q96A25,Q8N4K4
Q9ULT0,Q9BYT5
Q6ZT21,Q14184
O95562,Q16762
Q92585,O95848
Q15003,Q96GM5
Q96PB1,P35367
Q7RTU7,Q8IZC6
Q14982,Q6DKI7
O14556,Q96S99
P56279,Q9NZ52
P50402,Q17RY0
Q5T6X5,Q8WX77
Q9H2B2,Q9UFH2
P05538,P04080
Q08AE8,P0C7P4
Q9BVG9,Q9NVF7
Q6ZSJ9,E9PJ23
Q8WZ59,Q9Y210
Q8WWR8,Q9NX24
Q9Y5B8,P51451
Q92604,P61923
Q92523,Q13952
O43613,O00512
Q3KQV3,P62888
Q9H4Q3,O15165
P25092,Q9HBL6
Q7L2J0,Q8WTT0
O60266,P47992
Q8WVZ9,Q9Y2I9
Q9UEF7,P41968
O76083,O00255
O43516,Q9NVZ3
Q68CZ6,Q8TBZ6
P43487,Q96Q45
P48058,P24844
Q86Y07,Q8N3Y7
Q96AH8,O95478
Q6UXX9,Q8NBR0
Q92674,A1L4H1
O43541,P52565
O43542,Q8TAC1
O95715,P63132
P52292,O14905
Q6VVB1,Q08289
P43220,Q99447
Q2M1P5,Q8TDF5
Q6ZT89,P26358
A6NHR9,Q147U1
Q6P499,Q8N4B1
Q9HCN2,Q15464
Q99471,Q8NFZ3
P23515,Q8WTS6
Q8IWU5,O75122
Q96AE7,Q96CH1
Q96JN0,Q9NXD2
Q02790,Q92949
P40199,P57796
Q16663,P54132
Q99622,Q9BRP0
O60895,P00451
Q9BR39,Q86TJ5
O95568,P61326
Q7Z2W4,Q5MAI5
P49184,O60293
O95149,Q9UGB7
Q7RTW8,Q9GZN1
A5YKK6,Q99677
Q01449,Q5VXU9
Q9NXR7,Q6GTX8
Q92834,Q96NL3
Q9Y5E2,P12272
P04792,Q86X29
Q969F8,Q15270
Q86XL3,A0A075B767
Q99942,P31323
Q14568,O43164
A0A599,P07954
Q8WVV5,P35626
Q96K21,Q9UGF6
Q9NX74,Q9NY15
O14654,Q8N4Z0
Q96PY5,Q9H875
A6NNB3,Q6PIU2
Q9NZS2,O14795
Q12830,Q4G1C9
Q9Y3A2,A1L4H1
Q9UJY4,Q2KHT3
S4R3Y5,Q6DJT9
Q9Y258,Q9BQI3
Q9NR33,Q9HA90
Q9Y4B6,O94777
O00204,Q9NZ43
Q86WC4,Q9UNX4
B1AKI9,Q13952
Q96IK1,Q14964
Q9P0W8,Q9UIH9
P11511,Q13434
Q9Y5U4,P22570
Q9UKB1,Q96AT9
P48544,Q8IZS5
Q86VF7,P62861
P60006,Q9NQR1
Q13325,Q9Y5H6
Q9NWW5,P04083
Q9Y282,Q92826
Q16517,Q96LU5
Q8IY49,Q9UL26
Q86SG2,P61981
Q9P032,O15234
Q7RTT4,P07864
P05089,Q16778
P51815,Q8NI51
Q5TBA9,P22681
Q9NUP7,Q8N1W1
Q5M8T2,Q9P260
A6NDE4,P49675
P01148,A0A0A0MRZ7
P06748,Q8NFJ8
Q13231,Q8N114
Q13017,O75586
O14980,Q86UQ0
P29508,Q96K62
P40227,Q5T5D7
Q9NSQ0,Q5NUL3
Q9H8N7,Q7LBC6
Q6ZSS3,Q7Z7C7
O43889,Q9NTK1
Q99807,Q92871
Q5VTL8,O43670
P25101,Q6NZY7
O60447,P54105
Q12873,O96004
Q9BQD1,Q92543
P00450,Q04724
O14654,Q13106
A0A075B6S0,P28472
B0I1T2,P0DH78
Q5H9L2,P03973
Q8IY92,Q68DH5
Q8IXM6,Q96FT7
Q16526,P24071
Q6P1J6,O60911
P31629,Q495M9
Q9BXK5,Q9H9L4
Q9NZI6,A6NDN3
P20849,Q9HBD1
Q96KW9,Q15910
Q9P2P5,O60939
Q9Y698,Q8WV22
Q9NQ92,P84157
Q9NVV4,Q3MUY2
Q8TDX7,Q9BTE1
P78344,Q8WVV9
Q96BD0,O96033
Q5JTH9,Q6BDI9
P28039,P51841
Q5TBA9,Q9HCM9
P09936,P11836
Q9UNE7,P35372
Q5T1V6,Q9NYV6
Q14919,Q9NX09
Q7Z3F1,Q9NZ71
Q8N7C3,P81277
Q96NG5,P28062
O00206,Q8IZT8
Q5VV41,Q6ZMN7
Q8TD43,P25440
O43426,Q9Y3L5
Q8NH83,P61513
P48551,Q9ULH1
Q7Z404,O75840
O94889,O14625
Q9NRR3,Q8NGB4
Q9BQP9,Q01826
Q86YJ5,Q92743
Q8N9H8,O75037
Q9H239,Q96JJ6
P16455,Q4G0W2
P11150,Q6WCQ1
Q6P597,Q9H091
Q8IUC1,Q15019
Q9P2N5,P20472
Q68DA7,P43681
Q96PQ0,Q9H160
Q9Y5I7,Q9BXM0
Q6NUS8,P17948
Q9H3M9,P10915
Q9Y6Q9,Q15208
Q6PJF5,Q15697
Q8TD31,P43629
O15439,Q9C0F3
P35499,Q06432
Q86UP2,P49639
P50150,Q9UN74
Q9H334,Q8IYX1
O75575,P53582
Q8IZC7,P10253
P10586,Q8N4S9
D6RJB6,Q96QZ7
A6NDU8,Q9BVK2
Q9Y305,Q8N3L3
O95750,O43812
P56556,Q16236
P46952,O15130
Q8N4B1,P35346
Q969H6,Q9P2H5
Q6TDP4,Q14681
Q9NP71,Q8N697
O95047,Q15527
P16157,Q96PB7
Q9Y2H0,P61326
Q9UIW2,Q8NEZ5
Q9UBT7,Q96EF0
Q86WK6,P35556
P0C0E4,Q13635
Q9UPU3,Q9NQC3
O75325,Q96LD1
P53677,P28676
P62899,Q8WYJ6
Q8WTX7,Q8TB61
A6NHR9,P52736
Q9BUM1,P18124
Q17RC7,Q6PL18
Q9HCU9,Q96NX5
Q14147,P30532
Q5TFE4,Q06055
G2XKQ0,Q13936
P0C869,O76021
Q9H1U4,Q9UM11
Q8WVF1,Q96FS4
Q9NPR2,Q13275
Q6NSW5,O75604
P40937,Q9BWT1
P31645,K9M1U5
Q9C0B5,Q9C0D3
A1YPR0,P63279
Q7RTS3,P60981
Q16891,Q99259
O60313,O60359
P01817,Q6PGQ7
Q9UL54,Q9Y6F1
Q9BZL4,P22303
Q7RTU7,A0A0C4DH59
Q13491,Q9BVL4
Q8TDX5,Q02338
Q9C0H6,Q684P5
Q9NUN7,Q9NP50
Q86VY4,P48506
Q8WVZ9,O43252
P14384,P35520
Q8NAC3,Q9BT56
P04234,O15155
Q9H7Z6,Q96AY2
Q6NT76,Q3B7I2
P0DSE1,Q9UII4
Q9NRC6,Q96DG6
O15432,P17509
Q92791,Q9GZQ3
Q9UKN8,Q9Y2Y9
Q9NQZ7,Q9NRW4
Q49AG3,P22681
Q92685,Q02535
P43489,O95258
Q9UN36,O14625
Q8NBH2,O43683
O60888,P22392
Q15459,P07476
Q8TAT6,Q8IZP0
P31371,Q8WWQ2
Q02447,P54819
Q15760,Q9Y5B6
Q9UQC2,Q7Z5Q1
Q9HAN9,Q9Y3B3
Q96PE5,O75309
P26651,Q13163
Q96PI1,P40261
P22234,Q9NV35
Q96AQ8,P54803
Q9UBS5,P25940
Q9Y625,P35372
Q0VDE8,Q9HDC5
Q4VXU2,P20393
Q8IYJ3,Q7L1W4
P59544,Q9UK32
Q8IZJ6,Q96Q05
Q96JP5,Q9HCS4
Q9HCC0,Q96GD3
P53004,Q8WTX9
A0A0C4DH43,P35527
Q15768,Q9H4I9
Q16880,Q15848
Q9UFB7,P21918
Q16831,I0J062
O14907,O15018
P47224,Q86VR2
O75956,O95863
P19835,Q9H0F5
Q96EY1,O95371
Q9H204,P21728
Q8NEF9,P13866
P31152,Q6P9B9
Q96M93,O95470
Q9NU39,O95235
Q14919,Q96GE5
Q96M91,Q9HCC6
O95206,Q5VZB9
Q02833,P54725
P0DN84,Q8WWF5
O75712,Q09428
O43678,O15054
Q9H0A0,Q92963
P48039,P0DJD9
Q9BSE4,P51571
Q58EX2,Q6P5Z2
Q9UGT4,Q13740
Q96HA1,A0A0A0MRZ7
Q8N328,P24723
Q15306,Q5T653
Q6PIU1,Q5VWM4
Q53T94,P0C7M6
Q9BQG2,O95154
Q96NB1,P17900
P19367,Q6UWI2
Q7L5N1,Q8IXH6
Q8TAU3,Q6P9A3
Q86XQ3,Q9NPA3
Q9UEU0,O75388
Q9H3Z4,Q9BZK3
Q13637,P16473
Q9UJV8,P51570
Q9Y2B4,Q08AM6
O00267,Q9H4A5
Q16878,Q96A35
Q86YS7,Q9Y259
Q96A47,Q6WN34
Q96MT3,Q7RTX1
Q96F46,Q5T1N1
Q9H9A7,Q96QZ7
Q6ZN79,P78330
Q5VYS4,Q8NH09
Q9H582,P59534
P57053,Q96LA6
Q8TC71,Q5H9L2
Q9Y4C8,Q8TDY2
P62854,Q14C86
Q8WW01,Q9NRD9
Q8NG66,O75879
P29466,Q01082
Q8N159,Q86YW7
P80192,Q96A11
O95342,Q9UNW1
Q641Q3,Q9NZQ0
Q9Y696,O95198
Q5PSV4,Q9NPC3
Q9UHV9,Q92482
Q99584,Q8IWW6
P08833,O15146
Q5TBA9,P24844
Q3LI58,Q9NZB2
Q6ZW33,Q15527
Q99643,Q6IMI4
P01133,A6NFE2
Q96IU2,P00736
P10412,Q9UKL2
Q53HI1,Q14789
Q9UI40,O43897
O75508,Q9NXZ2
O00461,P05089
Q8NFY4,Q8N137
Q9H211,Q8N1M1
Q969M2,Q9H3R2
P20073,Q2KJY2
P02743,P46821
P18848,P55196
P53708,O00295
O60682,Q9H892
Q9H400,Q9P2N6
P30530,Q8N6L0
O95377,Q9H9S5
Q9GZK6,Q9H1Z9
P20062,A0A0B4J2D9
Q92624,Q9Y5Y7
Q12841,Q6P4F7
Q5VYX0,P28065
Q14202,P16220
Q99575,Q96FN9
P19623,Q2KHT3
Q9Y5Y2,O14520
Q9UPX0,P29372
Q6ZVK8,Q9P0G3
Q53HV7,O75312
Q9Y5K1,P0CW20
Q7Z3B1,Q9NSD5
A2RUU4,Q9BQ69
Q9NUM4,A0AV96
O95336,Q9BWS9
Q9UGF7,Q9BVI4
Q8NHG8,Q9H0L4
Q9Y3E2,P29371
Q8IZ52,Q8TDT2
A6NMZ5,Q8NHZ8
Q13404,Q9UN79
O95399,Q9NZ94
Q8N8U2,P51572
Q92620,Q9H9J4
Q6ZT62,P02795
P11279,Q9H6Q3
Q495M3,Q06547
Q5VZK9,P16220
P41217,Q99611
Q15435,P23368
P51957,P55211
P0DOX8,P36776
Q12891,Q9NX08
Q99929,Q13410
Q99538,P0DP09
Q9UDV6,Q6ZRI6
Q9H4I0,A0A087X1C5
O14974,Q5H9L2
O00501,Q9NYQ7
P07602,P30566
P61244,O00168
P27986,Q9HD40
P24752,O75602
Q5SRD1,Q92800
A6NKQ9,Q8N1S5
Q8N807,P57055
P98160,A6NCL2
Q9UPW6,Q86WB0
P53350,Q969X2
P0CV99,P08100
P01215,Q86SE5
A6NC98,P49589
Q6ZMH5,Q86WK6
Q8TDC3,P04085
Q5MAI5,Q8NGV6
Q9NZJ6,Q99766
Q969S0,P24462
Q9BRQ4,Q13596
O15303,Q96L08
Q8NH93,O95980
Q30KP8,P30153
P0DMU7,Q9Y2C3
O43699,Q01780
Q5JX69,Q9P1Z0
Q86U90,P41145
Q969K3,Q14562
Q9UJX4,P13797
Q92974,O00482
P04798,Q8IZD0
Q9P2N5,O43731
O60494,P56537
Q06416,Q96QT4
Q56UN5,Q8IV36
O75334,Q8NEB7
Q96TA0,P24462
P61583,A6NHQ4
O95409,Q76I76
P35908,P19622
P0CB47,P28039
O75820,Q9NY43
Q8TCT0,O14772
P10826,Q9Y6M0
Q7Z7A4,A8MYZ6
Q96RI9,P14866
Q9Y2T4,Q9BUQ8
Q9P2E8,Q96P67
Q717R9,Q9NP08
Q8WVZ1,Q9P0W8
Q8IWT1,Q99470
Q71SY5,Q13636
Q5TBB1,Q8NFZ4
P19367,P0DJR0
O95347,P31152
Q8N9N2,Q9Y6C2
P54821,Q99459
P06746,O43307
O15389,Q86UP2
Q13541,Q6NT89
Q969X1,Q8IZV5
Q8WYB5,Q96GF1
O15230,P51816
Q96JN0,Q9Y6G5
Q9GZZ8,Q8N1F8
P02649,Q9BYT3
Q9H981,Q9NP99
O60259,P33261
P58004,P16871
Q8NCR9,P17787
Q8NCN5,Q9HAU5
Q8N6L1,O43747
O14931,Q8IUX8
Q15116,A8MTL9
P07358,A5YKK6
O14717,P03952
Q9HBQ8,Q12866
A0A0J9YXY3,Q13445
Q9UIV1,Q8IX90
Q6ZSZ6,Q3KNS1
O95340,P52294
Q8IY67,P18827
Q71RC2,Q9C037
O75154,Q9P021
Q96P67,Q13683
P30414,Q96QH2
Q9ULV0,P35590
P10523,Q01523
O95251,Q8N5I4
P62253,A0AVT1
Q9NR50,Q7L5D6
Q9UBQ5,P08913
Q02383,Q8TDS4
Q9H1K1,Q9NYR9
O95831,Q8IYS8
P28039,P62879
P16152,O95817
P07766,Q6ZN17
Q99518,Q96K75
Q9GZS9,Q6IN85
P52179,Q99835
Q53GL7,O00116
Q8N159,Q70CQ4
Q96NA2,Q9Y3D2
Q9UHX1,Q96T37
B5ME19,P10746
P36954,P27701
P35221,Q969E1
P55145,Q96F44
Q96RD9,O43572
O94810,P20742
Q14863,P34810
Q9H3S3,Q8N3F0
Q9H9V4,Q9Y4G6
Q9BZL1,O14727
A8MVJ9,Q9NWH7
Q5T0N5,Q9P0N5
P43699,Q6RI45
P83881,Q8IUE6
P48448,P0C1Z6
Q9H8X2,Q14541
Q6ZQW0,Q13023
Q5UAW9,Q9UJM8
Q9UHX1,Q9UI33
P36269,P51692
Q14451,Q6P161
Q52LW3,Q9BQ31
Q01064,O43521
Q7Z3I7,P25787
Q8N1S5,O15230
P51674,Q8NH10
Q8N7R7,Q5TA31
Q96N68,Q9P0B6
Q71RC2,O60669
P0C869,P78509
P49137,P04843
Q92823,Q8NEY1
Q8NDX2,Q99712
P12931,P56704
Q9NQL2,P16112
Q9Y2M5,Q6JBY9
O43497,Q99963
Q8IYD8,Q6UX39
Q8TD31,Q24JP5
Q9GZR7,Q0VAK6
A0A0B4J1X8,Q8TA86
Q15283,P19875
P28845,Q75LS8
Q75QN2,Q5NDL2
A0AVI4,P16104
O96015,P46926
Q9Y244,Q9H7T9
Q86YS7,Q96RD1
Q96NU7,Q9HCJ5
Q08554,P02511
Q14160,P0CJ92
Q9H4I9,Q9NXU5
Q5VXT5,O75208
Q96HD9,Q6P4R8
Q8N1F8,P57103
Q00444,Q8N2U0
O95925,O75563
Q9UKJ8,Q9NP58
Q96EU7,Q9NQG6
P17483,P25063
Q9NQ25,Q96A72
P50219,Q7L5N1
O43379,Q9H792
Q8TF42,O43300
P57775,Q9BSK0
Q8IYA8,A8MTY0
Q7Z6J2,P17540
Q8WYQ5,Q9Y3U8
A8MT70,Q9Y250
P49917,Q8NBT0
Q14997,P84157
P20930,Q8N8Q8
Q504Q3,Q6NY19
O00631,P35754
Q96BY2,Q8TCJ2
Q5T7V8,O43586
Q92597,Q96JB5
A6NCC3,P00390
Q9Y597,P57059
P82909,Q8NEV4
Q2M2Z5,O95279
Q9NYA1,Q6ZUT3
Q9NY12,Q8TF46
Q5XXA6,Q6UWR7
Q19T08,O75956
Q14739,Q8IWL3
Q8N5G2,Q14934
Q9NYW8,Q9BUN8
Q9NVP1,Q04206
P09228,Q9NY30
P20151,Q5TB30
Q8NHP8,P0C091
Q9BPX5,P13797
Q8WWZ7,Q9C0B0
A0A0B4J1U3,Q00526
Q96JH7,Q99570
Q9BXN6,Q9HBL0
Q9BXJ8,Q8NH01
P38159,O75037
Q86XT2,O14662
Q9BXF6,Q5TCZ1
A8MT69,P41586
Q9NX18,Q8IUX7
Q9Y5K6,Q5JR59
Q8IV77,Q9UJW7
Q86U70,Q9NXE8
Q9H0C2,Q86Y25
Q96CC6,P41208
P11166,P57081
O15397,P04201
Q8N9V6,Q9UDW3
Q86W10,Q9Y2E8
Q9UKK3,Q9BYV6
Q9Y5C1,Q9Y694
Q7Z2Z1,P11686
Q92565,Q8IWU6
Q86Y97,P62269
Q494V2,Q96RF0
Q5SWX8,O00602
P69892,Q9NQ11
Q9H1A7,Q7RTY0
Q96MT7,Q92952
P01178,Q9UHC9
Q9BXA6,Q6ZUM4
A7E2V4,P58317
Q9H3Q1,Q96MS0
P31025,Q99581
Q99999,Q6BAA4
Q3T8J9,P23610
Q8N162,Q9Y257
O43837,Q9ULT0
Q9NRP0,Q96S15
Q9H0C3,Q9NQ30
Q12979,O60565
Q8NFP0,Q14807
Q8N0Z8,O00755
Q02318,A8MTY0
Q13422,Q13888
Q9NUQ9,Q9UGI9
Q6IQ32,P51161
Q96CS3,Q6R6M4
P17050,Q9BV20
O43924,O00469
Q9NXR1,Q8WW01
Q9Y2B0,Q92859
P38570,Q9Y312
P11310,P18084
Q6ZN30,O14829
P0DN37,Q8WU79
O43541,O60331
B2RXF5,P24462
Q9P2R7,Q96SI1
Q07889,Q9H2J7
Q96TA1,Q9ULK0
A6NN92,Q05925
Q8IUC2,Q9H1B4
Q3KNV8,B4DS77
