Q8TBF5,Q8TBF4
Q96RJ3,Q53FA7
Q8NF37,Q6UX82
P00739,O75636
P04217,O75817
P49447,Q96K49
P24928,P63215
Q9UBL3,O00233
P11712,Q6P461
Q8N2C3,O00755
Q9Y5G8,Q8WV37
Q3MIN7,Q13425
P52565,Q7LBC6
Q96CC6,P41208
Q9H015,Q92696
Q8NDV2,P11137
O75533,Q8NDP4
Q96GC9,Q7LFX5
Q92835,Q9NRJ3
Q9HC56,Q03692
Q9BWW8,Q9UJL9
O75460,P04843
Q567U6,P13497
O15027,Q13253
P15259,Q8TDW0
Q7Z4G4,Q9P0W2
Q86VP3,Q9UK58
Q9HA77,Q9BQS2
P30154,Q7Z7N9
O75751,Q6UWB1
P48960,P0DP73
Q86VP1,Q15843
P09211,P35241
Q7Z3F1,Q8N9I5
Q13555,Q6QHC5
Q8NEM7,Q13156
A8MV65,Q8NFU7
O15431,P61073
P50542,Q6FIF0
P52429,Q2KHT4
O43916,Q86YS6
Q9HAU4,Q5T8I9
P50120,P37288
Q9UBM1,P01242
Q9NVI1,Q9NWT1
Q96I15,O14948
Q4G0N8,Q59H18
O00429,A6NHC0
P01298,P22460
Q8N8B7,Q8TAE6
Q1W4C9,P62955
Q9UQQ1,Q9UK39
Q96G25,O14717
Q5JNZ5,Q8WWM9
Q9H158,P55851
Q9BQA1,Q99467
P11586,Q9HCM2
A8MZ59,Q14978
Q00444,Q9NVI7
Q9Y664,P05026
Q15363,Q8N6L1
Q8N841,Q8IYT8
O43286,Q8NH16
Q96C11,P15863
P63119,Q15465
Q8N141,Q9BYV6
O95199,P78332
P98066,Q6PJG9
P04746,P09913
Q92974,Q9UM22
O75360,Q9HCH5
Q16695,Q8NE18
O00295,Q08357
P62861,A0A0B4J2F2
A0A0C4DH30,Q15904
Q7Z3B1,Q9NSD5
Q8NHP8,P0C091
Q8TCT8,P55056
Q9P0L0,O14917
P09936,A6NEQ0
Q86VD7,Q6NXT6
Q9BXT4,P00813
O77932,P24752
Q9BT23,P16989
P42224,Q8ND76
P22459,Q68BL7
P12532,P98179
O75995,Q8NCK7
Q8NFH8,Q06432
P16885,P45983
P28330,Q99466
O95139,Q7Z7B0
O14986,Q96FN4
P20810,Q7L4E1
P30518,Q13439
A0A0C4DH28,P47989
Q15661,P00709
Q06416,Q5FBB7
Q9H999,Q9HB15
P51522,P31946
Q8N365,P21953
Q99929,Q86YT5
Q9HBI1,Q9P266
P59991,Q92665
Q8TC84,Q9NW13
Q9Y618,P11279
P60985,Q9HB03
Q9HB21,Q9P296
P40199,P57796
Q96M98,Q969U7
Q6IA86,Q8NE18
Q8NFJ6,Q9Y2Y4
P21453,O00748
Q8NGF6,Q9UMR2
Q5VU92,Q96BM0
Q96CS3,Q8N565
Q96JH7,Q6MZM0
Q6ZT89,P26358
Q9H2W2,Q9HAB3
P58107,Q96E14
P48539,O95429
O15264,O75635
Q14993,Q8N6F7
Q9H7D0,Q709C8
Q9BPX5,Q10570
Q16877,P55327
Q12980,O75689
O75845,Q5VVB8
B2RPK0,Q53S58
O95183,P51826
Q6DN90,Q76KP1
P62328,P05026
Q6NT76,Q6ZV65
O14654,Q8N4Z0
P0CJ88,P04433
Q15773,Q02509
O60931,P78413
O14654,Q13106
P47871,Q96RY5
C9J202,P80297
P35609,O00631
Q8N461,Q15269
O00238,P17600
P28476,P00973
P78345,Q8N187
P41586,Q68CJ9
Q5TKA1,Q8IYX3
O75909,Q15040
Q9GZP8,P0C263
P07510,Q06210
Q96JH7,Q99570
Q9Y4H2,Q8IX01
O14958,Q3B8N5
Q6UWU2,P48739
Q8TDR0,P49588
Q9NZV1,Q8IXZ3
Q5BKX6,P06756
O14638,O15209
A6NM10,F8WBI6
Q9BR39,Q96KV6
P14060,Q8NBN7
Q01814,P59541
O94885,Q4KWH8
Q96JJ6,Q5H9I0
Q96HE9,Q14CX7
Q9NX14,Q02978
P07358,Q6ZQN7
Q0WX57,P54646
Q15526,Q86VZ4
P55103,Q9H0H3
Q96BT7,Q9GZX9
Q9H0Q3,Q92904
Q13630,Q92575
O15265,Q9BT09
Q6ZMH5,Q86WK6
P78414,P49747
Q8TBE7,O95150
Q96HE8,Q99712
Q2VIR3,Q6PI25
P60328,Q86YV0
Q8N983,Q96PD7
Q8WYN3,O43561
P15408,P30926
P01011,Q9Y252
A6NND4,O15528
Q9UQ53,O00624
Q9GZQ4,O43781
Q96Q06,Q9BPW8
Q9BXJ7,Q9P0W2
Q9NWK9,O95997
Q99758,Q8IZ07
Q8NEV8,Q8NB14
O00526,Q6UW56
Q86TG7,Q8TAU0
Q8WXH0,Q9BQT8
O15085,Q13425
P35579,Q92844
A6NKQ9,Q8N1S5
Q92902,Q92630
Q9Y397,Q6P4F1
Q6ZN06,Q9NQX0
P14678,Q9NZ71
P15586,P02786
Q6V0I7,A0A1B0GW54
P49747,Q8NA72
O75534,Q13200
Q9NVP1,Q9HC23
Q8NHP8,P17096
Q8N3A8,Q2M3C7
P28289,Q9HBA0
Q8TAK6,Q9BYN0
Q6NXT6,Q13145
P51970,Q9H307
Q96EH3,Q9UIC8
Q9UL19,P11474
P60891,Q9Y5P8
Q9BT25,Q9Y5X4
Q05823,P78524
Q7Z4G1,Q96DE0
Q8NH80,Q8NAT1
P48039,O60279
Q13003,Q9UMY4
O15015,P47928
O76062,Q0IIM8
Q8IZE3,Q9HB20
Q8TCB6,Q8NGX9
Q96CM8,P49642
O95167,Q8IVG9
P58294,P13674
Q5H943,Q9BYZ2
Q9NYA1,P09466
O14618,P23276
O43280,P21728
Q8TCG5,O75298
Q9BXA6,Q6ZUM4
Q9HAV5,Q6ZPD8
Q9NX77,P36956
Q86YE8,Q04741
P0C7X3,Q8WVJ9
Q9NVW2,Q969M3
Q9UHD9,P55285
Q9Y3A2,Q14533
Q8N126,Q9NPC2
Q8WYQ3,Q16654
Q15650,P11717
Q9UQB8,O00458
Q96F10,Q9HAU6
P08922,A0A1B0GTS1
Q13228,Q02045
Q8N1F8,P57103
P15882,Q9NWW9
P48637,Q9P286
Q9Y5E9,P21918
P29373,Q9BZQ8
Q8TCT8,Q7Z7K0
P83859,Q6ZNX1
Q15303,Q8WX77
Q6EMB2,P17936
Q01085,Q99808
Q14241,Q15935
Q96N68,Q9P0B6
Q6IQ32,Q96CN4
Q15435,P23368
Q8N159,Q86YW7
Q92608,Q8IUX7
Q5T9C9,O15492
P05089,Q99447
P30613,O75556
Q68DN1,Q8N4B1
Q9Y5U9,O00512
Q9UJT1,Q9C005
Q9BR09,P22079
O95714,Q6QN14
Q12857,Q6ZMS7
Q9H553,Q9P0W8
Q86YW5,Q9UPU9
O75575,P53582
P62701,Q8WXI2
Q6IQ32,P0DI82
H3BQL2,Q9UDY6
Q9Y305,Q8N3L3
Q9NRQ5,Q8N4S7
P34903,Q8NGZ4
Q9NZJ7,P28749
Q92572,P03950
Q96LL9,Q9H6F5
P22352,Q9BXS9
Q5EBM0,Q9P0L1
Q01151,Q15369
O75394,P24530
Q8WWZ8,Q8TE76
Q9H0M4,P27144
Q9NVA1,Q9HB21
Q9NY93,Q12879
P50851,Q15149
Q0VDE8,Q9HDC5
Q6UX98,Q9BXA9
B3EWF7,Q9BYD9
Q8WXE9,P12883
O60239,P18577
Q86UP3,Q9BV97
O14544,Q6NZY4
Q5JXC2,P19338
Q9Y5X1,Q9UJX5
Q15645,Q8IZW8
P59544,Q9Y6H1
A2RUU4,P28908
Q13427,Q6PIY7
Q96BT7,Q9H223
Q9Y6R0,P01594
Q86U70,Q9NXE8
Q96DR4,Q9Y267
Q96S97,Q99447
O43548,P55211
A6NHM9,P17022
O95427,Q96DG6
P40937,Q16720
P0DSE1,Q9UII4
A6NC78,Q63HQ0
Q06830,Q96PE3
P30550,Q9P2X3
P19634,Q06136
P08833,Q13555
Q2VPA4,Q5VVQ6
Q969J5,P59103
Q4KMP7,Q8IYB7
O14827,A0A0B4J2E0
P16591,Q9Y5H2
O75596,Q99707
P49223,Q9UHR5
Q8N136,Q3SY56
P18507,Q6PJG2
Q9BSH5,B3SHH9
Q96IR7,Q6P2I3
P63027,Q14974
Q96D53,Q2PPJ7
Q9H9C1,Q5VZ89
Q96S52,O60318
Q9UBW8,P0DJI9
Q15619,Q8N7B1
P16104,P49641
Q9BUK6,Q96KJ9
Q86VF2,O43556
Q0JRZ9,A6NDN3
Q9UHY8,Q9UK80
Q9HBA9,Q9ULV0
Q9HC10,O00746
Q8IZ26,Q8IXV7
O75208,Q14449
A6NMD2,Q8NFG4
O14757,Q15818
P68032,P82675
P52738,P84074
Q07507,Q92556
Q86VF7,Q16563
A2RUB6,Q8NCT1
Q92597,Q96JB5
Q96JN8,O95544
Q6ZS17,Q86XJ0
P83369,Q14094
Q6PL18,Q96M29
Q9H2F9,Q96KN7
P62487,Q6N063
Q6L8H2,O76013
Q96EB1,Q9UKJ1
P48506,Q9NP78
O95718,Q92681
P0C7P4,Q86UZ6
P19823,Q96D09
Q9NXR7,O43252
Q70CQ3,Q6L8H4
P62495,Q49AM1
P57771,Q9Y2I7
Q9Y5G8,Q8TF61
P13727,Q02338
Q9UQB9,Q14525
Q9Y223,P59045
P30613,Q6ZS81
Q9H4S2,Q8IVF7
P16157,Q6ZU65
P04150,Q6PD74
Q9Y2Q0,O14776
Q9H0G5,Q00613
Q96MT1,P05166
O75795,Q9NX20
P33151,Q86VX2
Q9UKD1,Q8IWT0
O15520,Q9BWP8
Q6P4H8,Q9H329
Q8NEZ5,Q8TBR4
Q9Y2W6,P34981
P11308,P08473
Q9UBK9,Q7Z736
O14901,P06127
Q5VWM5,Q9UQM7
Q99608,Q6ZMV8
P48551,Q9ULH1
Q8IYR0,Q96BN8
Q9NPB3,Q03692
Q6PJ69,Q8NCG7
Q96QK1,P86452
P03923,P40199
O95352,Q6T4R5
Q92918,Q9BQI3
Q96P67,Q13683
Q8IVG5,O94760
P08174,Q8NGY7
Q96RL7,Q99727
Q8TAA5,Q8IY49
O14657,Q9HBF4
P33552,Q9NP85
Q9NPF4,O95476
Q6YP21,Q99470
O95264,O60292
Q9UM13,O75691
Q969M3,Q7L1V2
Q8IW41,Q5VWC8
Q9UBM7,O15529
Q9NUP1,Q9UQM7
Q8NGL7,Q6P0Q8
O95625,Q3ZCQ8
P02749,O15049
P18433,Q92786
Q6ZSJ9,E9PJ23
Q53R12,Q5SSJ5
A0A0C4DH41,O60232
Q9H9C1,Q17RB8
Q8IZP1,P40197
P15882,O75762
P62820,Q15714
P04733,Q6UXK5
Q92614,P09630
Q8NBR6,Q8IW41
Q9BXT2,Q8TEL6
Q00604,Q8IVW8
P0CK96,P58012
Q8NHA4,Q8NGP4
Q15836,Q15067
Q6XYQ8,B7ZW38
Q9UBH6,Q86UU0
Q7Z591,Q9Y5X4
Q9ULV3,Q15699
Q29980,Q70JA7
Q6P4I2,Q8N1Q8
Q8IYH5,Q14679
Q9UN42,Q14678
Q9NUQ8,Q8IZL8
Q96RL1,Q9H9Q2
Q14654,Q14549
P09238,Q9Y678
Q8N1B4,P37108
Q9HCH0,Q9NVN3
Q969J5,Q5TA50
O75838,O00571
Q96GK7,P04908
Q9H3M7,Q5T9A4
P84550,P01715
Q04741,Q9UPT6
Q9UKF5,O94941
P07101,P0DMU2
Q15813,Q69YH5
P0C2W1,P11310
Q8NFH8,P42685
Q6GMV2,P49918
P42766,P11277
Q8NDQ6,Q08043
Q86SQ4,Q13207
Q86UR1,Q8TEY7
Q9UHC7,Q9Y6B7
Q92688,Q9H227
Q9NVP1,P48741
P0CJ68,P48050
Q9BQ67,O43300
Q9BYW2,Q9UPZ3
Q9BQ08,P61278
P51674,Q8NH10
Q9HD67,Q86XR7
P49354,P01375
P14859,P16219
P24863,O75037
Q9H4G8,Q9UBD9
P83731,Q96PU8
Q5VWJ9,O43909
Q9NYR8,Q8NE18
P35475,Q8NFM7
Q9GZX9,Q15007
Q8N3X6,Q16281
Q14165,O43427
O75110,O43159
O43921,Q9BT22
Q9BVK6,P24298
Q13478,Q6UW78
O60431,O43294
P68402,O43294
Q9HA72,P02730
Q12907,P02795
Q9Y3P4,P49815
P31937,Q96IF1
P35575,A0A0A0MS00
O15297,Q63HQ0
Q7L0Q8,O95292
Q8NGF8,Q9Y5F6
Q9GZR5,O15169
Q96RG2,Q96KC8
Q8IYT2,O95931
Q14166,Q9BT40
Q01064,O43521
Q86YB7,Q9UGF5
Q96BJ8,O94874
P21579,Q8WWN8
Q13427,Q9NZC3
Q92608,P03950
O94769,O14593
P47928,Q9H8H3
Q5VUA4,Q8NEZ2
P48039,P0DJD9
Q9UNW8,Q8NGC1
Q8N0S2,Q8IXA5
Q8N3Y3,O43257
Q6IA69,Q12805
Q9Y624,Q8N9N7
Q92466,Q05315
P21439,B2CW77
P01008,P14138
Q99731,Q13106
Q68E01,Q02156
O43309,O00622
Q6IQ32,Q6P9F7
Q6NTE8,Q8WWQ8
A1A4S6,O95377
Q5VWN6,O14818
P35557,O95602
Q92963,P06737
Q96MN9,Q7Z3S9
Q86YB8,O95847
Q53FZ2,Q6ZMT4
Q9Y2F9,Q6A555
Q8N104,Q96PM5
P55201,Q93088
Q8NGG2,Q01523
Q9BRB3,Q96AM1
Q96BZ4,Q14254
P10589,O75676
Q13425,Q9NPZ5
Q99757,P49760
Q2WGJ8,Q96SN7
Q9NZ43,Q9NZJ0
Q17RF5,P56177
O95025,Q96NB3
Q92917,Q9H490
Q5VXJ0,P22059
Q13422,Q13888
Q96Q04,P27708
A0A0A0MT70,P01699
Q04844,Q8NFP7
P27487,O43300
Q8IZT9,Q2TAP0
A6NJ78,Q9H1B4
Q2KHR2,P20827
Q14103,Q14D33
Q8N140,P60371
Q8NHA6,Q09328
P07315,P0DPK3
O15067,P62826
Q8IWI9,Q99741
Q9Y639,Q9HD42
A7KAX9,Q15392
O15117,A6NKC9
Q99519,Q719H9
Q4G0Z9,P37287
Q71UM5,P13569
Q6NSW5,O75604
Q52WX2,Q701N4
Q9H668,P01148
O43692,Q9NRL2
Q14683,Q76MJ5
Q6ZNG9,Q9BV86
Q9NPZ5,P60484
Q6ZQX7,Q14C87
Q6UXI7,P30872
Q5HYJ3,Q13813
Q9P1F3,Q96FS4
Q15973,O14920
Q99638,Q6P3W7
P61978,P48544
Q15139,Q9H4B8
Q92667,Q13077
P32297,P48664
Q9GZT6,O75116
Q9UMX9,P35790
Q96RS0,Q7LBR1
Q8NEE6,P82673
Q9H910,Q9UL68
Q9H444,Q9BV36
Q9H237,Q9P202
Q99661,Q96EA4
Q9H7Z3,Q5H8A3
Q9H237,Q13098
P33121,Q9BYB4
Q969V4,Q14690
Q8NEL9,Q9BUE6
Q9UKN8,P09455
P33121,Q9BR84
O95866,Q6NW34
Q6ZTB9,O95863
Q96E93,Q14152
Q9UHN6,Q5TYW2
Q02535,Q9Y689
Q9NYV9,O75937
P40938,Q8NHS9
P07148,Q7L1I2
P34998,P01375
Q6ZSS3,Q9ULX3
O60603,Q15327
Q99439,O95399
P22223,Q401N2
P51956,Q9UQ53
Q8TCU6,O76076
P05387,Q8IYW2
Q96T52,Q8NDQ6
Q2VPA4,A0A087X1C5
Q9Y5Y9,Q68D85
Q9P212,Q8WYH8
Q16676,Q9Y573
Q63HK5,Q5M8T2
B2RXH8,P80075
Q14457,P00439
Q8IVL5,O94910
Q01113,Q9Y657
Q8IWW6,O00291
D3DTV9,P05423
Q8TCD5,P48728
O94805,Q9HBG4
O60936,Q8NH06
Q8NH70,Q96RJ6
Q8NHL6,O60216
P35250,Q8NHS3
O95343,P48059
Q7L985,Q8TCE9
Q9Y4C0,O60663
O76021,Q8TBG9
A6NLP5,P14923
Q76I76,P25940
Q00973,Q15777
Q8N819,Q86UW7
Q92688,Q86W50
Q8WYK2,Q92637
Q8IZC6,Q9ULD4
Q9HCQ5,Q9P2H5
A6NI72,Q5TCS8
P49917,Q8NBT0
Q9UHF7,Q5JST6
A6NHG9,O43676
Q8NHP1,Q9C004
Q96SJ8,Q7KYR7
P50395,Q96AE7
P05089,Q16778
Q5EG05,Q9H9L3
Q9Y3C6,Q8WU20
O75864,Q96PQ5
Q13099,Q9UK73
B2RXH8,Q9HB96
Q9Y2U9,Q9H9H5
Q9UN67,Q7Z4J2
Q9NW64,P15289
S4R3Y5,Q6DJT9
Q7Z4G4,Q14116
A5YKK6,Q9NUA8
Q6ZS82,P07384
P0CB47,O95696
Q7Z6J2,A6NJL1
Q9BZM3,P13498
Q07065,Q17R89
Q6UW56,Q969Z0
O00231,Q13515
Q9Y6Q9,Q15208
Q86TB3,P15814
Q02127,Q8NDH3
Q9BTF0,Q9P2F9
Q8WWZ1,Q8N131
Q6ZMB0,Q9NZL9
P15144,Q14686
Q9HA65,Q14693
A2VCK2,Q15561
Q9NSA3,Q6UX68
Q5VZ89,O60499
Q3KP22,Q9H6X2
Q9BXJ3,Q9HCC9
P28290,O43583
O43236,Q8NE86
Q7Z7J5,Q96F44
Q9H6N6,P61326
O95751,P13647
P52569,Q9Y4H4
Q6ZMT4,Q53H96
Q9UEF7,Q12800
Q494V2,O60907
Q8NAA5,Q9NZS9
Q9Y216,Q9NQ40
Q3LI63,Q9UGC7
Q96RI1,P14923
Q99547,Q9Y3V2
Q9Y5I7,Q9H1E5
A3QJZ6,Q96LR4
Q07869,P0C5Y4
Q9HCP6,Q02413
Q16626,Q9UBK2
Q9UGI0,Q01538
Q96HJ9,P78334
Q9UHQ7,P13473
Q93100,Q9UNG2
Q9Y6J0,P04279
Q12967,Q9H9J2
Q99828,Q9P244
Q14240,Q8NGX5
Q86Z20,P0CB38
P35125,P07919
Q14451,Q99417
Q96D03,Q8N0V5
Q05066,Q86UY5
O00170,Q8TDH9
Q8NHY6,Q6P1R4
Q8NDZ4,Q5VTY9
Q9H903,Q8ND24
Q92823,Q969G6
Q10571,O15371
P36969,A0A5B7
Q8IYM1,Q9Y3D3
O95925,O75563
P43681,Q96K19
Q9H7H0,Q9UPY6
P41180,Q13107
Q7Z2D5,Q9BVK2
Q5GJ75,P08138
Q8IUM7,Q9BUL9
P49895,Q8NEV8
Q9UEE9,P54296
P52179,P28698
Q8NCH0,P27361
P18507,Q8IUF8
P25705,Q8IWY9
O75554,Q6NUK4
A6NKQ9,Q9NRJ3
O14796,A6NHZ5
Q8NCU8,O95870
Q5VT25,O60760
Q15406,Q99442
Q86WG3,Q9BWE0
Q15599,Q8NGK3
O00629,Q99741
Q9BYD6,Q9P1Y5
Q9Y297,Q9NPH9
Q8NFJ9,P49590
P54136,Q9UIL4
Q9BXJ7,P20338
Q8IXH7,P05423
P0CG04,A0A075B6J1
Q6NXT4,P49748
P49137,P04843
A6NC51,Q8N114
Q9Y4C8,Q8TDY2
Q13127,Q15031
O60841,Q9HCG7
Q9Y2T4,Q9BUQ8
Q9Y5R4,O95302
Q53SF7,Q9Y534
Q16666,P47901
Q9NQ89,Q9NVI7
Q9UHX3,P61326
Q58F21,Q96L21
P30559,Q9UQP3
O75525,O15519
Q5VZE5,O14964
Q9Y3E2,Q9UL49
Q495W5,P53609
A6NGG8,P04001
O15432,P17509
O75907,Q96FJ0
O43325,Q86WK6
Q9Y620,O14976
Q7Z5A8,P36896
P31942,Q9NP62
Q5JS13,P06681
P46777,Q13569
Q8IWX8,Q06278
P62854,Q14C86
P60604,A6NIZ1
Q9Y6E2,Q8IVW1
O43150,Q6P9G0
P0DPD8,Q86W42
A0A0B4J276,Q9UL63
Q5VTB9,Q13127
Q9BSJ8,P08729
Q8N6U8,P0C0L4
Q9Y5S1,Q13477
Q8N0Y7,Q9NQ35
Q17RP2,P07288
Q9UEY8,Q66K14
Q96SR6,Q9Y6K5
Q8NHQ8,P58557
O43561,P98196
Q9NNX6,Q9H4L7
Q9UFB7,P21918
P39023,Q06830
Q9H8W5,P47974
A0A5A2,Q4KMZ8
Q13153,O94983
Q13233,Q9Y4F9
P15907,Q9UMX1
Q9HC56,O00443
Q9BYG3,Q8WUM9
P59991,P61158
P03886,P62491
Q9UN37,Q96FQ6
Q9UNY4,Q9H816
Q3LI58,Q9NZB2
Q76LX8,Q8TDH9
P0DMR3,Q9H0R1
Q8TAA3,O60336
P0CK97,Q6ZVZ8
Q8NGB4,P14618
Q86UV7,P78406
P62258,Q8NAP1
Q14919,Q9H6Z9
Q9NZT2,Q96RL1
Q96T60,Q9BUB4
Q96G25,Q13574
Q99435,P04062
O95757,P13637
Q4VX76,Q9Y2H0
Q495C1,Q96DB2
Q9NVN3,Q9P0S2
Q9UH99,O43559
A0A075B6H8,O75293
P40424,Q8IYS1
Q9UHC3,P30622
Q6P9H5,Q14254
Q8N5Y8,Q7Z7B0
Q14140,O43423
P61970,P56539
P48449,Q569H4
Q659C4,P46779
O75962,B1AL88
Q9NW61,Q8N0Z8
P04731,P41587
Q13261,Q9H2W2
Q9GZV1,P47888
D6R9N7,Q9HC52
Q96PV0,Q96K75
Q8IXK0,Q7Z2W7
Q684P5,Q13351
P07355,P12429
P54368,Q8NC67
P22059,Q9NTK1
O15195,Q6ZT21
Q9P0N8,P17023
Q9UDY4,P05156
P09972,Q13129
Q9UHX3,Q99742
Q9NS93,Q4LE39
Q15620,Q9NS23
Q9P2E2,Q96PE3
A4D1E9,Q06546
Q9NQP4,Q9UPQ9
Q9Y6Q3,P01303
O14595,Q9P021
Q02410,Q6UVW9
Q8IWZ4,P08238
Q5TBA9,Q9HCM9
O95486,O75569
Q53HI1,P49683
Q6SZW1,Q96NB3
Q9BQ87,Q9NY28
Q8NEW0,Q8IVW1
Q30KP9,Q01813
Q8TD57,Q7Z7K6
Q96RK0,Q9UPW5
P48443,Q9NPC8
Q9H8S9,P08235
Q9Y6J6,O75072
Q9BQS2,P69849
O43448,Q15149
Q9UHI7,P02686
Q9NVD3,Q9Y6M9
Q5VT66,Q6AI14
O60902,O95876
Q86TJ5,Q9Y5F7
P05120,Q9UBY8
Q8WXK3,P49641
P60410,Q14940
P19474,Q99952
Q9H0E9,Q8N7N1
P26599,P21912
Q8NGN1,Q9Y697
Q9BPX3,Q8NCQ7
Q9UJT9,O14787
P20366,P15621
Q6WQI6,P61981
Q9BPX3,P33764
Q9Y376,Q8N4Q1
A0A0J9YX35,Q6ZUJ8
Q9H4Z2,Q6ZRI8
Q9UNE0,Q8N387
P28221,Q7Z570
O00155,Q9HCC9
O15342,Q9H019
Q52LD8,P08912
Q15283,P19875
Q13043,O75155
Q92731,Q9BXR3
P01848,Q13952
P53985,Q13043
Q96HY6,P01814
Q9BYC5,Q32ZL2
Q2QL34,P0DPQ6
P11142,O14607
Q96N23,O95159
P23560,Q9HCJ3
Q05655,P36897
Q8IUC3,P52789
Q6ZSU1,P84090
Q6N021,Q7L0J3
Q9H3P7,Q96M86
O43915,Q96FW1
Q5VWQ8,Q9ULW5
Q9Y5I7,O75131
Q9GZT9,Q6PID8
O75323,Q3KNS1
O95563,Q9H6S1
P30613,Q96RL6
Q93045,Q2M1Z3
Q9UGK8,Q4G0W2
P55072,Q6Q8B3
P48960,P01266
O95428,O14613
P50749,Q9H9Y2
Q8IUG1,Q9H720
Q709C8,Q8NI08
Q9NSD7,Q9BYR9
P37837,Q6ZSS3
Q9P258,P0DKX0
P01148,A0A0A0MRZ7
A2A3K4,Q9NTK5
O15258,Q8N987
Q9Y3D6,P16333
Q9H3M9,P10915
Q9C0C4,P26371
Q9HCU9,P12004
O75881,Q9HB21
Q8TC29,P08138
O43813,Q53S33
Q02539,Q9BVV7
Q92546,Q7Z7A3
P07196,O60721
Q8WW32,Q96BH3
Q8WTU2,O75473
P51504,A2PYH4
O75165,P36507
Q96RK4,P01768
Q9NZE8,O60239
Q32M45,O43296
P53004,Q8WTX9
Q86UR1,P24855
A6NFH5,Q2TAL8
Q9NP62,O95178
Q6IMI4,Q96HN2
Q8N7E2,Q8IWU2
Q9P0L0,P62952
Q14241,P41143
Q1W209,Q9Y5T5
Q3I5F7,A1L188
P60033,Q9Y5Z0
P31941,Q9NX47
Q8IUM7,Q6ZW31
P00367,P41587
Q14CM0,Q5JPI9
A3QJZ6,Q5VZE5
Q16671,P60509
Q8N4F7,Q9H400
P08559,Q9NVZ3
O95926,Q00653
Q8TE57,O95239
Q8NGI9,Q9Y5L3
P23588,O00341
Q9P2D1,Q04941
Q96R48,Q9BR26
Q3ZAQ7,Q6PCT2
Q92953,P26373
Q4V339,Q7Z340
P00338,Q14746
Q9NSC5,O14795
Q9Y3T6,P43250
O60259,P33261
Q9H6Q3,Q9BYE7
Q5VUA4,O95971
Q5RI15,Q13574
P55268,O94966
Q12791,Q8TBR4
Q9UJX4,P13797
Q06787,P28340
Q9H2P9,Q9BXI6
Q96BP3,Q8N7A1
Q92734,Q96PB7
Q9UJH8,P15248
Q9BQ31,P25398
Q03164,Q9H3N8
P16989,A8MXK1
Q9UQB3,Q9NYB0
Q8IZ20,Q3SXY8
Q5PSV4,Q96RP8
Q15424,P10124
O95427,Q8NI51
P08949,Q9H0F5
P08603,Q16555
Q92551,A4D1S5
Q03431,Q9H4R4
Q6NUT2,Q96T55
Q8N5S9,P08047
O15014,P0C7T4
O95347,P31152
O15016,O15232
O75417,Q9Y4P1
Q9NRH3,A0A0B4J238
Q2M1P5,P13686
Q8NFW8,Q96DE0
O14986,Q96AC6
Q13637,P16473
Q9UBX1,Q9BXI3
Q8N3I7,P54868
O95932,O95197
Q9BZQ8,Q96ES7
P51693,Q8TDN7
Q15797,Q9H300
Q1EHB4,P17947
Q6ZSS3,Q8TE73
P51805,P50542
Q8NEE6,Q6ZP29
Q16773,O95838
Q16665,P22692
Q6PCE3,Q8WWM7
Q96KK5,P08912
Q8TD17,Q9NXX6
Q96NI8,Q8TAE8
B1AH88,Q15147
P98194,O75071
Q8N158,Q9NRF2
Q6ZPB5,O76064
P10155,Q6P9A3
Q5VYS8,Q8NGA0
Q75QN2,B2RTY4
P29508,Q96K62
Q9BXX3,O95319
Q96MW1,Q9Y4U1
P41217,Q9BXY0
Q2M3G4,Q9H9T3
Q8ND04,Q9UNQ0
O60610,P12830
Q16891,O75679
P59103,Q9UQL6
P78363,Q13536
Q96PQ0,Q9H160
Q8WXI2,P21359
O60220,P13861
Q7Z6J8,O94830
Q9H469,Q14533
Q495A1,P07900
O95562,Q16762
Q9NRA8,P01282
Q9UC07,P35398
Q9C0B5,P35527
Q5T4D3,P04843
Q96A35,O94855
Q96AX1,Q6P4R8
P0DN77,P15880
P20930,Q6NXR4
P0C7X1,P61224
O15195,Q9H321
Q03989,P23396
Q68DE3,Q9Y6G9
Q86YQ2,Q8IVH2
Q9Y2G3,Q6UXK5
O14746,P04733
Q12772,Q969T9
A6PVL3,Q96JQ0
Q99551,Q9NWQ8
D6RGH6,A0PJZ3
P08833,Q9HCX4
Q8IV48,Q9H3H3
P21810,Q53FD0
Q15022,Q92696
Q00975,Q9BZX4
O75164,Q9NQG7
Q7Z3Z0,Q07001
Q9NZZ3,Q9BSE5
Q8N865,Q9GZY8
Q9NWZ5,Q9H9D4
Q8NEM0,Q9H8G1
Q86YJ7,Q3LXA3
O75807,Q5SSJ5
Q92667,Q5TAX3
A1E959,P26374
P56693,Q9HC98
O43541,O60331
P00750,Q9H172
O75161,C9JLJ4
Q7L590,Q5SZQ8
Q9UL18,Q8TCY9
Q9NTQ9,Q8NGI7
P07358,A5YKK6
Q9Y4H4,P01911
Q9H299,Q14028
Q6P1M3,Q0VG06
P61024,P0CJ90
Q6ULP2,O95045
Q86U86,Q15477
Q9NY28,P26717
Q5KU26,Q6NXT6
P48960,O43181
Q9UGF7,Q9BVI4
Q4G0N4,Q969L4
Q86Y97,P62269
Q96NB1,P17900
Q7L1V2,Q96D42
Q9NQ88,P62269
Q9Y6E2,Q8N5J2
Q9Y3Q0,Q13449
P81408,Q9HB21
Q9Y6J9,Q15784
Q9H0A0,P48742
