P00352,O60356
P61981,O95696
P00387,P63218
P59768,Q8NHP6
Q12873,P52756
Q00532,P28074
Q9P1A2,Q9H5Z1
P42857,Q9Y320
Q13501,P08708
P12956,Q14839
P62805,Q86VZ6
P11908,Q96JM3
P16402,Q5JNZ5
Q71U36,Q96T51
O75323,Q13825
P49862,Q8WV44
P11441,O75436
Q5S007,P68366
Q53GQ0,Q9P2W7
O60238,Q9P0W8
Q9NWS0,O43156
Q9BPX5,Q8WUH1
Q9Y2T3,Q6IN85
Q9HCU5,Q9Y305
Q14203,P52732
O60941,Q15049
Q04206,Q8IYB7
Q96EL2,Q9NYY8
Q9NX05,Q53GS7
Q9NQP4,Q96NL6
Q8IX01,Q96AK3
O95817,Q9P219
Q9UBU9,Q8NI27
P05556,Q9NRC1
Q14957,Q9H2G9
Q15029,P22234
Q04206,Q8TAD8
P42858,P0CI25
Q9BR76,Q6ZR37
P27348,P07359
P49257,O60831
Q9BYV2,Q8WY36
Q15560,Q4V328
Q6UX01,O15533
Q9H845,P26440
P03372,O75822
O75558,O95199
P25791,P20585
Q9BZR9,Q96EQ8
Q9BYQ3,P60370
Q13021,P16410
Q9UNF0,Q16851
Q9Y5Y3,O95759
O60749,P12268
P29966,Q16658
O95863,P52756
O14893,Q9NWZ8
P62829,O95747
Q8N668,Q9H0A8
P10114,O43566
Q13620,Q53RE8
Q9GZS1,Q9NQ55
Q9Y2R4,Q16778
Q86UT6,P30048
O95816,Q8IWD4
Q13885,Q8IY34
Q99623,Q9BPX6
P84098,P62906
P61201,P19447
Q9UDY4,O15547
P31689,Q2TB90
P07550,Q9H4P4
Q9Y2D8,Q68CZ6
Q7L0Q8,P11182
P41146,Q9BVG9
Q9NRZ5,Q9UHP7
Q14197,Q96EY8
Q92538,Q99873
Q5S007,Q9UKX7
P27348,Q9NZL9
Q15831,O14746
Q00610,P15927
P02458,P12643
P31943,Q6NZ67
O75678,O75679
O60749,Q8N5U0
Q69YN4,Q9HCM3
Q01628,Q9P265
O00308,O15226
Q96PE5,P03915
O15205,O94868
P06241,Q9Y2H0
P03372,Q8NBN7
Q08380,Q9BV73
Q5VTR2,Q8N0S2
P34932,Q9UF47
P62829,P08865
Q8IUR7,P32119
Q15058,Q8WVV9
P27694,Q9H6T0
Q07820,Q53RT3
P08238,P31946
P25786,P28074
P31689,Q16526
P68431,O75955
Q8NHQ1,Q6ZN55
O14545,P24390
P38919,Q86V81
Q9H444,O43707
Q9Y276,P10176
Q13618,O15042
Q9BYN8,Q8N5N7
P43357,Q14257
Q6NYC1,O15394
P17252,P06127
P49959,O76071
Q12906,Q96K58
P17174,P02679
P23508,Q6IQ21
O43240,P00450
Q71U36,Q9NUG6
P45983,P50991
P56279,Q96N21
Q96PZ0,Q9NVC6
Q14693,Q9UBB4
P04808,P16870
P27348,Q9NQC7
P15498,P05141
O43711,O15014
P61964,Q9P0U4
P03372,P61421
Q13501,Q9HCE7
Q9H9S0,O00763
P02545,Q8N695
Q6UX01,A8MVW0
P54577,Q9UJX6
Q3ZCQ8,Q9NX40
P61019,Q99755
P51114,Q56NI9
P13569,Q06830
P03372,P46940
Q9UHY1,Q8N9S9
Q04323,P38606
P62312,Q99747
O60504,Q9H9H4
Q05513,P22102
P01100,Q0VG06
P61224,P52742
O15350,Q9BTL4
Q1A5X7,O43293
P0DPB3,Q9HAU5
P0C0S8,Q99575
P17813,Q9UJ70
P08243,P14316
Q86VM9,P25311
Q9UBU9,Q5T8D3
Q9UBU6,O95868
Q9H596,P52209
Q99459,P40937
Q96MU7,P49761
Q9UL25,Q86VW1
Q07002,Q96MA6
P22607,Q99743
O95602,Q5T7N2
P51532,Q92784
Q9Y281,P27487
Q8WUW1,O14917
Q86XK7,O60518
P35222,O15399
P42704,Q9UII2
Q9H4M7,Q13416
P31689,Q14999
Q3KNW5,Q99726
Q5TC82,Q8WU79
O75381,P36507
P33240,P27816
P68032,Q9UKN8
P13284,Q96PH6
P00533,P49407
Q5TA79,Q5T7P3
P35226,P48643
Q16777,Q92560
P06703,Q9UQ16
Q9H609,Q9Y371
Q29RF7,O75695
Q8TDQ1,Q08708
O14498,Q86UD1
Q8NA72,Q13835
Q7Z6Z7,Q07955
Q68DH5,Q96D31
Q07157,O00501
Q96H55,Q16586
Q96S52,Q16790
Q15286,Q9BXB4
O15155,Q15436
O43474,Q96JP2
Q5TC82,Q8WXX5
P08621,Q00059
P78371,O75147
O00764,Q5T013
P27361,Q969P5
Q15653,Q8IWP9
P57078,P50502
O14936,Q8N9E0
P51572,Q96HY6
Q5VUA4,Q6QEF8
P51957,O96019
P26373,Q9H8H2
P47755,P28799
Q96GA3,Q92805
P27824,Q92542
P54652,P30301
P84098,P25098
Q9Y478,A2RTX5
Q9NVH1,Q8TBP5
Q15058,P13639
Q9UNN5,Q8WX94
P50402,Q9BU23
P28288,Q9Y3E5
P48594,O75901
Q99496,Q9GZR7
P29972,Q7Z7G2
Q13489,Q502W7
P12814,Q8IY67
P17987,Q15120
P78317,Q5VV52
Q9NVI7,P46013
Q86UL3,Q5BJD5
Q9H8V3,P31327
Q15365,O60739
P41182,Q52LG2
Q02543,Q6ZMZ3
Q96CF2,Q9Y5B9
Q15785,Q96K76
Q8WWF1,O00468
Q9UBX5,Q8IYI8
Q8IZD4,Q96KS9
Q9H6Z4,P07476
P30305,Q08AD1
P62807,P55327
P63000,Q8N5V2
Q13823,O15213
P48788,O60756
O75897,Q6NSJ2
Q15365,Q96G61
Q9H6Z9,P35998
P68400,P21127
P56851,P11912
Q96DV4,Q9Y6E7
P19784,O14862
P10275,P17676
Q9Y277,P10620
P55809,P09104
Q03135,P00519
Q99496,Q9Y5B9
P24941,P26639
P51965,Q8IYW5
Q86YC2,Q4ZG55
O43169,Q96KR7
P61513,Q92905
Q6IQ23,Q92485
P53801,Q9BXN2
O43765,P24592
Q06587,Q14186
Q53S33,O75208
P43268,Q01543
Q9C0B0,Q06210
O95071,P51668
Q9Y3F4,Q5VT52
P06748,Q14451
Q9UKE5,P07196
P50402,Q14126
Q96HZ4,P31273
Q9HBD1,Q9BYD3
Q96CB8,Q6P9B9
P24539,Q9BUB7
P61081,Q04637
Q14525,P28329
P47755,Q9UIV1
Q12931,Q6PML9
Q96RK0,Q13425
Q5VV52,Q5SVZ6
P46013,Q8WTQ7
Q96AE4,Q14999
O60563,P49756
Q9Y6M7,Q9Y6R1
Q13618,Q92621
Q07954,Q03405
Q8TDD1,Q96DU9
Q969H0,P02545
Q9Y5B8,O75665
Q02241,O15393
P30153,Q6IBW4
P00519,Q9NSY1
Q8N5M4,Q9NZV7
P46782,Q9ULW3
P31150,Q12765
O95793,P50213
P11142,Q9BUN8
Q99618,Q9BUN8
Q9H977,O60676
P04637,Q00613
Q6AI08,O60676
P27986,Q8IZD9
Q9UBN7,Q9Y4A9
Q9H2D6,O75563
Q15669,Q9BVJ6
Q9NP79,Q8IVT5
O60264,Q9NVP1
Q9UHX1,Q05519
Q9UJT2,Q0VG06
P62491,O43852
Q9Y261,Q9UBC0
P30566,Q9H2A2
Q9NZI2,P08294
P35908,Q9UHR6
Q53TN4,Q96BZ8
Q9H1Y0,Q9UPA5
Q9NZ01,Q9Y6I3
P04150,Q12952
Q9UKM9,Q13595
P04259,Q15323
P13611,P13500
Q9NUQ7,Q9Y3Q7
P01116,Q9GZR7
P37088,P55000
P60842,P47985
Q15334,Q9UQV4
P01308,Q9Y2V2
P27695,Q9NS37
O75164,Q13112
Q9UMR2,P23280
Q14315,Q9H492
Q86TX2,Q9HBE1
Q92905,Q3SXM0
Q01433,P46934
P78362,P04424
Q16555,Q6PJ21
P10809,P28331
P09382,P56199
Q9BRU9,Q8NDF8
Q96GA3,Q9NPI1
P13612,P41252
Q9C098,P17014
Q8IUH5,O43365
Q13243,Q9H944
P09382,O15118
P46783,Q8IUE6
Q5JSZ5,Q92904
P52298,P55199
Q03393,Q9HCK5
P00736,P05155
P50222,Q75WM6
P84243,O75164
Q9NR09,O43464
P61160,P22694
Q9Y572,Q9H808
P38398,Q9UBL3
P62993,Q8N4W6
O14578,Q99623
Q96S52,Q9NS66
P04843,Q8N5K1
Q12904,P47897
Q14258,O75815
Q92731,P98173
P10636,O15264
Q99759,Q9BUF5
P17987,Q9H2J4
Q9H0W5,Q6ZRV2
Q15528,Q93074
Q13887,Q9BSM1
O60884,Q3KP44
Q8NBF2,O95379
Q8TAD8,Q7L7L0
Q9Y2R9,P00480
Q9NZJ0,P61088
Q86UY6,Q5T1M5
Q9Y679,Q8ND94
Q8N680,P62306
O15273,O14793
P49810,P41218
Q9ULC0,A1L390
Q9Y4L5,P01861
Q86V81,P43243
P42336,P49418
O75874,P52209
P54253,Q9UBD0
Q5BJH2,Q05329
P41002,P25789
P19387,O43151
P03372,Q92738
Q96PU5,Q8TCC7
Q9C029,P29972
P28324,Q02363
P06241,Q7Z408
P60891,Q6P587
P29034,Q92613
P19784,P31314
Q9NRR5,Q13526
Q9H0Q3,Q96CE8
Q96G21,Q9BSG1
P10124,P10147
Q9H8V3,P62318
O60437,P15407
Q9NY93,P25440
Q9UHD2,Q9Y2E6
P61964,Q8WWY3
O15205,Q8WWM7
P01116,P62820
P20290,P52907
Q9NW64,Q9UNP9
P08670,Q96EP0
Q15717,O00409
Q6NUQ1,O14983
Q9NQB0,Q93062
Q9BRQ0,Q92793
P49590,Q9NVA2
P15812,Q9UL01
P67775,Q5VY09
P55081,Q13185
Q9BWH6,Q9H2H8
Q92614,Q13045
Q562R1,Q96DD0
O15530,P63173
P19838,Q9H0A8
Q7L2H7,P47974
O15084,Q9ULJ7
Q15058,Q9Y6C9
Q00610,O60641
P63208,Q8TF61
P28329,Q9H2A9
P15407,Q9UJC3
A6NCF5,Q9H4B7
O95872,Q9C0B1
P19784,Q9H944
Q96SQ5,P59942
Q96HY6,O60506
Q9GZT3,P47974
Q13948,Q9NZH0
P00750,Q9GZP0
P01106,Q96HR3
Q9UPQ9,Q9Y2K5
Q86YM7,A1L190
P61313,P38919
Q9Y4X5,P18846
Q9H0W5,P10147
Q69YN4,Q9UHL4
Q7Z398,P31944
P30153,Q6UX01
P22626,P62857
Q9UP95,Q8TCQ1
Q9HCE1,Q14296
P02458,P08514
P13612,P07478
P20226,P26373
Q96HY6,Q02388
Q00987,P48735
P0C7T5,Q3LI59
Q8NHQ1,Q8TDW5
Q15058,O14654
O96000,Q9Y5T4
P35241,O00299
Q9BQB6,Q96KR6
P62266,P39023
P06748,Q8TB96
Q9ULM3,O95600
P27708,Q9UQL6
Q15058,Q14160
Q13573,P34931
P68104,Q86X10
P62879,Q2Y0W8
Q16650,P50219
P51148,P14854
Q9NYG5,Q9UMQ6
Q2M1V0,P27707
Q9UI09,Q96CM3
Q8NCB2,O43491
P09467,P00747
P05067,Q9H6L4
P21333,Q96GC9
P60763,Q53LP3
P45984,P25942
P04843,P22695
O95757,P16035
P01106,Q96S55
O76011,Q9Y2K5
P08648,P13987
Q92876,Q6ZPD9
Q99750,P30049
Q66GS9,Q8N8E3
P40818,Q04917
Q92793,P29590
O00182,Q9UIQ6
Q13239,Q13619
Q92478,Q96S06
P23588,Q13283
Q92731,P62280
P62834,P11233
P61956,P98082
Q9NQC7,P42025
P07332,Q15185
O94761,Q16186
P53779,P17535
O60333,Q9UHY8
Q9C0F3,Q9UGI9
Q9BYM8,Q5VVX9
O95471,Q5J8X5
P54886,Q96RT8
Q3LI64,Q13555
O60216,P30740
Q9UKV8,Q15650
Q9H9Y6,O60264
Q9Y305,P10176
Q96CF2,P34896
Q9BSJ5,O43615
O60356,P40939
Q15052,O60711
P61964,Q9Y5Q8
O00214,Q9NT99
Q6UXG8,Q8N5M9
Q00653,Q9UQL6
Q96L21,P18124
Q04206,Q15654
P18077,P42696
P01116,P08238
Q14442,O95256
Q8NHJ6,Q96MT1
Q9UGL9,P60328
O75190,Q8IXJ6
Q58EX7,Q96KS9
P17174,Q07960
Q9UGI0,P46020
Q14258,P51674
Q9H7E9,P17706
P40692,P51805
Q9HAT0,Q9NQX0
O15379,P10276
Q9NS86,Q6ISS4
Q9H4M7,Q9BQE3
P19388,P52435
O95235,Q5VWX1
P61088,Q86Y01
P18124,Q96FI4
P46781,Q9NRX2
P13693,O95169
O94761,Q9UJ70
O14498,Q9BTT6
P40763,Q08050
Q05397,Q9H4M7
Q9H8V3,Q53EZ4
Q5JSZ5,Q6P2H3
P01106,O14980
Q99523,Q9NYU1
P46781,P62249
Q96T76,Q93009
P01031,P10643
P31948,P30837
P29972,O00501
Q6N075,P32241
P27708,Q9H0R8
P61160,Q9UNE7
Q16543,P41219
O75131,Q86V88
Q9UHD2,P01375
P09874,Q8N2W9
Q9BRK4,Q8NB25
P52926,Q8IYB8
Q86VU5,Q96CB8
P01308,Q53ET0
Q99460,Q13561
Q9HCE7,O14641
Q6P1X6,Q10570
P62263,Q14512
P06748,P06239
P29353,O00750
Q969H0,P26373
P62820,P47224
Q14011,Q13151
P36894,P15260
P50402,P19634
Q08043,P35452
P10909,Q9NYQ6
P01116,P22735
Q14999,Q969U6
Q58F21,Q8N3Y1
Q00765,Q9NUQ7
P05067,P29372
Q99460,O95661
P28799,Q9UF02
Q13619,Q969T4
P07858,Q96IK1
P84022,P61371
Q69YN4,Q86WI3
Q8IWZ3,Q96PV6
Q9Y3I1,P45984
Q92731,P52630
O75340,Q969G3
P00533,Q9NS86
O75147,P20618
Q92905,P61457
Q13501,Q13151
Q9HCE1,P59998
Q9BYD3,Q8NCN5
P28799,P07858
P38398,Q99848
Q9NRI5,P49407
Q9Y277,P05166
O75964,P49748
O95573,Q9H1X3
P10809,Q9H0U4
Q9HCE1,Q15459
P04183,P05060
P12235,Q8N488
Q9Y2L1,O14508
P62807,Q6P6C2
Q9UBF8,O15116
O94992,P62249
P38398,P51531
P14416,O15444
Q15653,P08138
P48651,P18510
O94992,O75533
Q5SSJ5,Q9BXS6
P61956,Q9UGU5
Q14562,Q13523
Q9Y279,Q9NX76
Q7Z6Z7,P04181
P49336,Q93074
Q15714,P36776
P37173,Q9NZM1
Q03135,P25098
Q13011,P43897
Q9NQW6,P49411
Q00169,Q15126
Q16760,Q8WXA9
Q96FJ0,O75146
Q92905,Q9H0D6
Q8WVZ1,Q02487
Q13393,P12931
P49023,Q9BYD3
O95985,O94762
Q96EB6,Q13936
Q9Y4K3,P42226
O14983,P28827
Q9UHD1,P04798
Q5T9L3,Q7Z7B1
O95400,Q9NTZ6
Q96AQ6,Q9H3K2
P01033,P09238
P40763,O60684
P36578,P46778
Q9NVW2,Q92994
Q9UH62,P01591
Q99615,Q6UXT9
P14866,P50876
P30048,O95600
Q9GZR7,P60174
P17612,P16220
Q00987,P18848
Q8IXB1,Q96GG9
Q00403,P35269
O14713,Q9UQM7
O15530,Q96BR1
P62745,Q9NVJ2
Q9H4M7,P04792
Q8IZU0,P07093
P49336,Q9H8E8
P49406,O75570
P62805,Q06210
Q8WTW4,Q969R8
P61421,Q92543
Q9H2C0,P98161
P13569,P20591
P62330,O14654
P46013,Q6NZY4
Q9UMR2,Q9UIL4
Q9NRA8,Q86UW9
O95302,P0CG13
Q3LI76,Q8IUB9
P46013,Q12788
P53667,Q9NQU5
Q16531,O94888
P49116,Q15723
A6NHR9,P25440
Q9NRD1,P48357
P35222,Q02543
P62736,P02585
P49792,P49427
Q15058,Q9NQX4
P27695,Q15072
Q92731,P61981
Q9ULJ7,Q9UPT8
P68104,P34969
Q6YHK3,Q6UWV6
P07339,Q13617
Q9NYP7,Q7L0J3
Q9ULR3,Q8TEH3
Q96CV9,Q2NKQ1
P61956,Q9GZZ9
A6NKD9,O94953
P15311,Q9Y696
P43360,Q13503
Q5SRI9,Q96KN2
P52815,Q96DV4
Q12789,Q8NAP3
P02794,O95429
Q12905,P25205
P60484,O00567
P00533,O14512
O60506,Q9NQY0
P40337,Q7Z6Z7
P62899,P25398
Q8TDR0,Q9HB71
P13797,P61604
O60437,P05787
Q13263,P55209
P30304,Q13126
Q8NCE2,Q96K76
Q07627,P62857
P54652,Q8TEU7
Q9H000,O95185
P41220,Q12873
Q15118,O75489
Q5JSZ5,Q99581
P23763,Q9Y282
Q86UY6,Q9H0G5
Q9BXS5,P21964
P35579,Q13438
Q06830,Q13283
Q01968,Q9Y3B3
Q99445,Q96AE7
P79522,P29558
Q96EY1,Q9H4B7
O00141,Q96RR4
P21860,P08631
P61081,Q9BTE7
P82673,P10809
Q12959,Q7Z6Z7
Q9BVS4,P62241
Q5S007,O95922
Q495M9,Q9Y6N9
Q9Y6K9,P36888
Q7L2E3,Q9NX58
P21333,Q9UMS6
Q96BD6,P16284
Q96CV9,Q04917
Q13573,P50990
P0C7T5,Q13207
Q99496,O00267
P27348,O95208
Q9UKR5,P49841
P13473,O15127
Q7Z333,Q9Y4Z2
Q9Y3D6,Q9NUH8
P08962,Q68D91
P27708,P42858
Q92847,Q9UBU3
Q02241,O43852
Q9NPL8,Q96JF0
O14786,Q9H8Y8
Q16254,Q99608
Q14527,Q9Y5J5
Q15910,Q12824
Q9NP66,Q8N108
P67809,P0C0S8
P14868,Q13263
O15145,Q96P48
Q02241,P25398
P15311,P52799
O95985,P31483
P17948,P49763
P63261,Q8TDR0
Q9UBU9,Q6P2H3
O95831,P29508
P09651,P51812
Q4G0J3,O95218
O15143,P04629
P07195,P17677
P62877,O94889
Q14318,Q13620
Q00987,Q9H0F6
Q16620,Q9HAN9
Q16543,Q8NHQ1
O43189,Q8NCD3
Q13489,P15880
Q9ULJ8,P50749
Q9GZQ8,P18085
O76071,P49643
Q96HA1,Q14442
Q9NQW6,Q9NUL7
P01106,Q14444
Q9H307,O00541
Q12888,Q9NU22
P14618,Q16644
Q96GX1,Q96FL8
Q9H160,Q9BXK1
P13569,Q5T2W1
P62266,Q04721
Q9BZF1,Q6NUS6
P22105,Q15113
P16104,P49711
P11279,Q08357
P84103,Q13242
Q03989,P53672
P20936,O94832
P08572,Q02809
Q96JN0,Q92800
O15266,Q8IXV7
O14981,P53602
Q14289,Q96PU5
Q9UNN5,P54725
Q9P2R3,A4D1P6
P48729,Q13283
P23528,Q9BXW9
Q16666,Q9P2D3
P49407,Q16627
P07766,Q9BRN9
Q05655,Q9BRD0
Q9H3N1,Q92843
Q6NUS6,Q9Y282
Q9H444,Q96K19
Q6PIJ6,Q14494
P01106,P31943
Q15631,O60925
O95197,P43220
Q04917,Q9UIH9
Q6P2Q9,Q96DI7
P05067,P13232
Q99569,O15294
Q9P2J5,P42704
P46734,Q8N6T7
P36578,Q9BX66
P12830,Q15365
P49590,Q7Z2W9
P40763,Q9BXM7
P22607,P22415
Q92730,Q8TDM6
Q8NFZ5,Q9P2M4
Q5T124,Q8IYK4
Q9Y5K5,Q01094
Q13595,Q8WXF0
O94761,P28161
Q8WYN0,O14558
P10809,Q8N9P6
Q15029,P35606
Q9NYB0,O43719
Q5JX71,O95968
Q8TEU7,O95477
P49023,Q8N983
Q9NS85,Q969U7
P18621,Q6IQ21
Q9UNE7,Q4VXA5
P63104,Q96PU5
P21741,P78362
Q6PK04,Q7Z7K2
Q14839,Q8N1N4
Q8IXI1,Q9H0E9
Q9H6Z9,P42166
O14787,P78424
Q5JR59,Q6ZT89
P61218,Q06323
Q8N4C8,Q9HCS5
Q05925,Q9H0E3
P46379,Q06481
P53999,O75689
Q9UQM7,Q13554
Q13263,P29597
Q96C86,O95453
Q15029,O60568
Q9Y6M9,P24311
O95793,P07195
P05062,P49585
P23588,Q8WX94
Q9Y342,Q6UWJ8
P27487,Q9Y5S2
Q12816,Q9GZY0
P22059,Q6KB66
O00214,P10599
Q13610,O43763
Q13155,Q9Y5K8
Q9NZR2,O95968
O75031,Q96PV4
Q6P2Q9,Q99729
Q9UJU2,Q9H6I2
P46379,Q96IJ6
O75934,O95678
Q7Z7L1,Q86UY6
Q02878,P62701
P41252,Q9NWS0
P82663,Q75WM6
Q13459,Q86XD5
P51957,P12111
O14842,Q9NUQ2
O95793,Q8TCJ2
Q7Z7K2,Q9UNX4
Q13451,P33992
P09661,Q9Y2Q3
Q99933,P27824
P40939,P19105
O15169,Q9UL42
P34932,O75376
Q69YN4,Q99973
Q9UQB8,Q06787
P35900,Q6A162
Q5XPI4,Q9H772
Q9HBH7,Q9H6E5
Q9UEU0,Q9NY72
P51668,O00237
Q14318,P61011
Q9BSI4,P09960
Q8IXB1,P14314
P32246,Q8WTQ7
P09038,P04004
P60709,P35580
P61956,P29401
Q9H444,Q6S8J3
Q9Y4P3,Q9NRC1
P27816,Q99442
P22607,P49459
Q92820,P60468
P10636,O43390
O43318,P01375
P15311,O75083
Q6DKI1,Q5CZC0
O95831,Q9NZC7
Q15392,Q9BUN8
P78317,O60481
Q96F24,P07902
Q14247,Q8IYI6
Q13586,Q86X19
Q69YN4,Q5VZE5
P62899,P30520
P28562,P61024
Q05519,Q9UPE1
P49773,P36969
Q9UPY8,A1X283
O15218,Q9Y5Q0
P46781,Q9NVP1
Q8TF66,Q96T68
P50402,Q16850
P35579,Q7Z6Z7
O60885,P18074
O15198,Q96EY1
Q3KQU3,Q9BXK1
Q9Y4E8,Q96EA4
Q9ULJ7,P56182
Q96HY6,Q8IYD1
Q9H2K2,O60237
P51148,Q01082
Q9BVS4,P07437
P49768,O95977
Q8NBF2,Q9NTK5
Q9H3G5,Q6Y2X3
P08758,O75439
O43827,Q9H078
Q8NI38,P31249
P31943,P51965
Q9UHB6,P48431
P12830,Q9BW04
Q99666,P55197
Q9Y6K9,P23258
P84095,Q96A35
Q86WT6,Q9C037
Q15233,Q676U5
O95163,Q9NYY3
P30050,P62910
Q8N9P6,Q9UKM9
Q5S007,P18583
O43795,Q8WUZ0
Q9BYD1,Q6P161
P04843,Q70UQ0
Q15058,O14578
P46108,P31994
Q9NS85,P21675
Q9NV66,Q96FV3
Q9BZV1,Q9UJY1
Q9Y5K6,P30041
P35222,Q92793
Q7Z7L1,Q14152
Q15750,Q96FF9
P36957,Q9Y2W1
Q9H9E3,Q9NZQ7
P14866,Q13454
Q9Y3D8,O94864
Q969Q0,Q02575
Q12952,Q9UHF7
Q96QT4,Q6ZMZ3
Q13309,Q92890
Q15717,Q9GZT3
O94761,P19388
P06756,O96013
Q3LI76,A5D8V6
P04233,P20036
Q13330,Q9H334
Q8NCK7,Q9Y383
Q15388,Q9GZY8
Q99650,Q6UXL0
Q9UL15,P00748
P14625,Q13349
O43852,Q7Z5H3
P37840,Q9H2C1
Q9GZQ8,Q9BSB4
Q8TAE8,Q96D09
Q9BXP2,Q03431
P60328,Q9BYR3
Q92731,Q9H3M7
Q04917,Q8WWL2
P12035,Q00839
Q9NPI1,O75600
Q9BZE1,Q969S9
O95816,P12268
P42704,Q5T440
Q8TAB5,P13646
P05412,P21281
Q16629,O75127
Q9H0X6,P13645
Q8N257,Q9NXR8
P0CG47,P56539
P40763,Q8TE76
Q6UWP7,Q96DZ9
P32519,P15822
P49368,Q8IYD2
P05091,Q6IN84
Q03135,P27694
Q00653,Q04206
Q96KQ7,O60248
O00442,Q9UBG3
P25787,P60900
P78406,P37802
Q15058,P61106
Q6UX01,O43617
O95218,P26368
P02776,Q99616
P08195,P15153
Q96CV9,Q9UQ13
Q8NI36,P29992
P60520,P32119
P98172,P51148
Q9NR96,Q9BTE3
Q6UX71,P21815
Q86T26,Q15042
P63165,Q86YT6
P60484,Q8IYR6
Q92793,O00716
Q96QB1,Q8NHU6
Q9BVS4,P27635
Q8NF37,Q8WVJ2
Q7Z699,Q5TD97
Q9Y5B8,Q9Y2D8
P14866,Q8IZ41
P55081,O95198
O00303,Q12986
P52597,Q96PM5
P38919,Q9UMY4
P52565,Q8IZ07
P53667,Q9BWH6
O15357,P12236
Q8NCK7,Q9UN37
P11142,Q15007
P48426,P51608
Q13620,Q2M3C7
Q9HDC5,Q9UNA1
O94973,P51812
O15234,Q96AK3
P07949,Q13308
Q8N2K0,Q96L12
P04899,Q86UT6
P16104,Q9UQ84
O95486,P53992
Q13009,Q9BPZ7
P28702,P27816
Q13948,Q99581
O00311,Q9H2S9
P51610,Q13557
Q15907,P62820
Q99496,Q14684
O60921,Q03405
Q8N5N7,Q9GZT6
Q9Y6C9,Q9H596
Q13283,Q92904
P46783,Q9NY93
Q99459,Q16181
Q9Y6K9,P01857
Q9NRC8,P84101
Q6NUS6,Q8NBS9
Q8TED1,Q9HAW7
Q9BXW9,P61160
Q6UY14,Q6L8H2
Q92563,O95258
Q13133,Q5TDH0
P18124,Q99986
Q96H55,P35579
Q9UQR1,Q8ND90
Q15047,Q12972
O96013,Q86YP4
Q5UIP0,Q86UY6
P12830,Q92930
Q9BW27,Q9BYG3
Q15843,P22102
Q15149,Q8N1N4
P63279,Q96CA5
P62263,Q9Y4C8
Q8IV13,Q6PJ69
P60468,Q12907
P53350,Q9NZU1
P78527,Q9NZD1
Q5SW79,O75683
Q9P2E9,Q93079
Q9UPY8,Q15185
O14788,P98066
O00463,P36941
P00533,P15104
P78310,P98174
Q8IU89,Q9H0N5
B3EWG5,Q9P0S2
P23771,Q92922
Q9P244,Q9Y597
Q8N386,O95393
Q15172,Q9BWN1
P49023,Q0PNE2
P01106,Q8NAV1
P24941,P28749
Q9Y5U4,P61978
P49736,P18124
Q8IXM3,P46781
Q5JTH9,O15213
P68366,Q14004
Q14938,Q96L91
P17252,P06213
Q9BYZ6,Q16531
O75570,P23368
Q13619,Q8WV16
P04150,Q14573
P19525,O60287
Q9NYK5,O14880
P04908,O00257
P50914,Q6PK04
P07910,Q15287
P02768,P32246
P17931,P56199
P26651,P42694
P10636,P84098
Q08945,P25205
P13569,Q8WUY1
P35908,Q6ZRV2
P01106,P07339
Q9NRP7,Q6P0Q8
Q9BUH8,P29972
Q9Y6X0,Q9BXN6
P42229,O75928
Q99496,Q86V81
O15467,Q86UV5
Q9NWS9,Q05086
Q06210,Q9Y216
P30520,P20962
Q9UER7,Q71DI3
Q15642,Q8IWW6
Q92565,Q9H4A3
P49459,Q6PD62
Q7Z3C6,Q9UHD2
O95994,P20042
Q15306,Q92826
Q99459,P28702
P46940,P32243
Q15006,P20839
P05549,P61962
O14578,P52272
P68104,P60510
Q9NRD1,Q8NCR0
O43561,Q13588
Q86WX3,Q9UI42
Q6A162,P57771
Q8N6S5,Q9NPD8
P42336,Q9NP78
P10147,Q9HBE1
Q9BSH4,Q9NWS8
Q8WUI4,Q9BZS1
Q9NQW6,P28289
P68366,Q9Y2Y8
Q9NP55,O96002
Q16531,Q9UQL6
P82932,Q9BVS5
P30876,Q16654
Q8WUK0,P14927
P60410,Q9BU23
Q5XPI4,P25025
O94992,P62987
Q6N021,O43813
Q13098,Q9Y5Q3
P01106,Q03468
Q12933,P07437
P08758,Q8N122
P24385,O95273
P40189,P13725
P11940,O14933
Q14839,P53999
P34897,Q8TF27
Q7Z2W4,Q9NR30
P51531,P61457
Q14318,Q02127
P15336,P26022
Q9Y3D9,Q04837
Q9NS69,P31930
P13569,Q92522
P04637,Q9BQE3
Q86U06,Q9UPW8
P37173,Q13347
P47755,Q14247
Q9UGN5,Q9NQ69
P11487,Q9HBE1
P50750,Q9UKM9
Q9BYT8,Q3LI73
Q13009,P12931
O14578,O43463
Q96EP0,Q9H6S1
P01106,Q9NP97
Q99459,Q9H0R8
Q86X19,P22059
O15197,Q9GZT8
P21675,Q9HBM6
Q8TD16,Q08AD1
P31749,P15559
P0DPH7,Q9P2Y4
Q5TC82,Q9BYJ9
Q9NRY5,P02724
Q92820,P30519
Q92570,Q6L8G4
Q9BQE3,Q00005
Q01826,Q92831
Q96QU8,P32241
O15294,Q86X29
P24941,P09651
P38398,Q9NPD8
P61956,O15226
Q92731,Q13796
Q66K64,O15255
Q06330,P40424
O14578,P52746
Q9Y5L4,P54886
P17028,Q9H4L7
Q96RK0,P84103
Q92552,Q9UGC7
