P00352,O60356
P40227,Q8N122
O00483,P33121
Q13526,Q96AA8
O94761,P38159
Q99742,Q96HA7
Q71U36,Q969U6
P26373,O15042
O43193,Q9UBU3
Q8N3G9,P22732
A7MD48,Q15973
Q13263,P33240
P13688,Q9NNX6
Q7Z434,Q9GZY8
P42166,P35244
P12956,Q9BTT0
P24593,O95471
Q9H816,Q6PEV8
Q9HAN9,P62807
Q92731,Q05639
P51151,P35670
Q15717,P49721
P51116,P49321
Q8TEM1,Q13438
Q9Y320,Q9HCP6
Q99460,Q13561
P09661,Q3SXM0
O60333,Q8NI35
Q16690,Q92572
P19438,P62987
Q8N8B7,Q96C00
P11182,Q8NI37
Q9C0B0,P45973
Q4G0J3,Q15208
O14578,Q9NRD8
P02751,O00300
O60437,P05787
Q86TX2,Q9HBE1
Q15293,P07237
Q8WUA4,Q8N6T7
Q15717,Q9NQC7
Q7L1W4,Q9NPD3
P63000,O60884
Q13618,Q14157
P27487,Q9H2K8
P14625,Q9UL51
P24593,Q86WI0
Q8N752,Q2M2I3
P16284,Q5JSH3
O60506,Q8N9I0
P35226,O43660
P22681,P02533
P01023,Q9UHI8
P60953,P04844
Q15831,Q14232
Q92876,P48645
Q96GA3,Q92805
Q9HBD1,Q9NPE3
P06241,Q9ULY5
Q16288,P05067
Q9H444,Q96K19
Q8N441,Q9UBU9
Q8TDC0,Q96EQ8
Q02153,Q8IV38
P11441,P52272
Q9Y5K6,Q9NZI8
P35998,Q9C035
P27348,Q86X29
P11279,P02686
P20700,Q9NS73
P62750,Q93034
O43463,Q02246
Q15424,Q13641
P51148,Q9UH99
P27540,P16402
Q13547,Q9P281
Q01628,Q86Y82
Q9P015,Q96FI4
Q9P0P0,Q8NET8
Q9BUH8,P29972
Q01082,O15372
O15198,O75197
Q69YN4,P18669
Q14689,O75069
P05412,P56279
P04629,O43175
P19320,P11388
O00231,Q9UNM6
Q6PF18,Q96GN5
Q8IXI1,Q9H0E9
P61247,Q9UL40
Q96FN4,Q6EEV4
Q96RK0,Q8N1G0
P61964,P07858
Q6PIL6,P0DPD6
Q96PZ0,Q8WTT2
Q96ST3,O14978
Q8NFL0,Q9NQZ7
Q92538,O75365
Q9H4M7,Q9H900
P53350,Q9NZU1
P01116,Q13393
Q15022,Q99848
O15084,Q9ULJ7
Q9UBN6,Q9BT40
P43220,O95857
P55265,Q8WVM7
O00308,Q969Q0
Q99715,Q9BXJ4
P35372,Q7Z3U7
Q09472,P83876
Q92993,P62805
P48729,Q6P3X3
P09382,O15118
Q9GZZ1,Q3SY00
P41743,Q96EL3
P49368,Q6PB30
Q96G97,P78334
Q7Z7H8,Q13825
P07858,Q96IK1
P53803,Q9BTT4
P06576,Q5T1Q4
Q9HBD1,P10599
Q9NRD1,P12956
P51686,P24390
P10275,O75643
P11142,Q8N6H7
Q9UN74,Q5RL73
O60248,Q04837
Q8TDR0,Q9NVP1
P63000,P00414
P78381,P07478
Q96QR8,Q9ULW3
Q7Z403,Q5BVD1
Q15768,Q9BV44
Q9H6S3,Q96K31
P62805,P49589
Q9UJZ1,O75570
P04629,Q8NEU8
P62877,P46527
Q14315,Q9H492
Q9NYB0,P09936
P21333,Q9UMS6
Q99996,Q02156
O43663,P57721
P63000,Q96CW1
Q9BXM7,Q92843
P17252,P06213
Q07001,P51790
Q6ZW49,Q9BRX2
Q9BT49,Q86XK2
O43390,Q16540
Q96A25,O75355
Q86UL3,P04844
P50750,P42224
Q7Z4N8,Q9NSA3
Q969H0,P26373
P30153,P0DX52
Q9UMR2,P23280
P19404,Q16625
Q9Y3Z3,P41227
O94874,P04259
P54578,Q9NZI8
Q16540,Q9NPE2
Q08945,Q8N257
P14635,P20248
Q9BXS5,P21964
Q9HAV7,Q9UDY4
P50552,P78345
O95994,P11413
P14136,Q8IXJ6
P03950,P19883
P23458,Q9HCK5
P11388,Q9Y575
O15075,Q9NQT8
Q96RK0,Q07864
Q92625,Q96LD4
Q9Y3B9,O75607
P27708,P42166
Q9Y6K9,Q71U36
Q9NUM4,Q14696
Q969G3,Q12929
Q9Y2C9,Q9BXR5
Q6P2Q9,O00487
Q8TAU3,Q96EG3
O14939,Q15121
Q6PKG0,Q96FI4
O00429,P62888
P17693,A2VDJ0
Q04837,Q96EL3
Q99679,Q7Z7N9
Q5JX71,P29033
Q9NX40,P27144
P43243,Q9Y3A4
Q7Z6R9,Q6UY14
Q06210,Q9Y216
Q9Y6K9,O00571
Q9Y487,Q5M7Z0
Q9Y6M9,P24311
P63220,P62249
O15205,P36897
P67809,Q15527
Q96K58,Q9UFB7
Q15717,Q9H902
P51668,O00237
P68133,Q05655
Q9Y2C2,Q9UMR5
Q14258,Q96CQ1
P11686,O15533
P21860,Q4VC44
Q9UHD9,P51648
P46781,Q9NRX2
Q9UPQ8,Q8TBB6
Q86TS9,Q9H845
Q9Y297,Q5VWX1
P51668,Q13042
Q92914,P51991
P49023,P17066
Q9NWD8,O95214
P31321,Q5T5Y3
P55036,Q86VZ6
P29353,P11274
Q02878,P01375
P19525,Q13007
P61081,Q9Y2U9
P61927,Q9Y5W5
Q96SW2,Q96RS6
Q15121,Q14241
Q9Y4K3,O94953
Q9HCU9,Q05195
Q6UX01,P49327
P04637,Q9H0Q3
O14641,Q96DT5
Q86VM9,P20700
Q15843,Q96GX9
P48729,P83731
P52198,O14653
P16444,Q9NRP0
A5A3E0,P01344
P63096,P19878
O75147,Q8N823
Q9H4M7,Q16775
P61019,Q9C004
Q96D03,Q3ZCW2
Q9UHD9,Q8WVX9
P21796,P33176
P56962,Q96QA5
P42166,Q07955
Q92608,P22735
Q07065,Q9NXB9
P60709,P05129
O15379,O60675
P14136,P46937
Q6N075,P32241
Q96G46,O43852
Q92560,Q07352
Q5TEU4,P16860
O15197,Q9GZT8
Q9UKE5,P25787
P19784,Q99698
Q14240,Q9H7E2
Q9Y3I1,Q8NCP5
O96028,P02671
P14866,P25786
O75365,P08708
P60520,Q12931
Q9HCE7,P50991
P68431,P10412
Q8N488,O95352
P09601,O75208
Q9P0L0,Q14721
P21579,Q8WVV5
Q96HY6,P00747
P04629,O00148
P06400,Q00526
Q14957,Q96JB6
P50416,P21281
P33947,P42772
Q9NVI7,P46013
Q13887,Q6KC79
P30041,O00193
Q71U36,Q8N386
Q9NS91,Q8WW12
Q969X5,Q8IUZ0
P31749,Q9NVI1
Q96P53,Q2NKX8
Q9NQB0,Q8N2M8
P02675,P51452
P20674,Q13794
Q9BWW4,Q9H9S0
Q9Y2X7,Q9H7E9
P62079,Q15005
Q13619,Q99719
O00746,Q9NPH0
O14967,Q15904
Q96ME7,Q5T3I0
Q92731,Q9Y2R4
P68104,P60510
Q96H86,Q86Z20
P08195,Q6WKZ4
P60763,O15020
Q9H269,Q9Y216
Q53HL2,Q86XJ1
Q9BQI5,Q6GYQ0
Q9BVK2,Q9GZM5
P01112,Q13873
A4D1E9,P40926
O00214,Q5KU26
P02545,P46777
Q8N488,Q7Z699
O00139,P15586
P40925,P00338
P23528,P61026
P35625,P22612
Q9UQM7,Q9Y3M2
P02649,P04180
O94874,P54886
P50402,Q9NQ55
Q5XPI4,P25025
P12814,Q8IY67
Q16555,Q6PJ21
P28482,Q9NQ66
Q01814,O15439
O14920,Q13107
P32248,O15467
P32246,Q14134
P12004,Q5QJE6
Q9Y6K9,Q9BXL7
O75886,Q92932
Q13296,Q13395
P62873,P61952
Q15058,Q14160
Q9NRI5,Q9NZN8
P46937,O60264
Q96R06,Q6UVJ0
Q9UPE1,Q9BXY0
Q6IAA8,Q9ULF5
P27986,P34741
P63000,Q96RL7
Q14258,P48556
P60468,Q9NXW2
Q15388,O94826
Q9UK85,O43933
P04629,Q9P2R3
Q9HBD1,Q9BQA1
Q86VP6,Q13283
Q9C029,P29972
Q92731,P11182
Q9BYS1,O96014
Q9NZN8,P36894
O14880,Q92520
Q9NY27,O60664
Q9NZQ7,P37268
Q04760,P07711
Q9P2S5,Q8N4P3
Q8NFR7,Q8N6V9
Q9UKX7,Q15648
O14862,Q8IX01
Q96L08,Q6ZP80
P40939,Q16790
P68400,P35638
Q13310,Q04637
P49023,Q8N983
Q92905,Q9H0D6
Q69YN4,Q8NBF2
Q9BQB6,Q8N2G6
Q9H2R5,Q6PJG6
Q12931,O14950
Q8N488,Q9NXS2
Q9NVI7,Q96LU5
Q07666,O95400
Q9ULX5,Q7Z412
P40967,Q14849
O95503,Q9BXU7
P04792,Q9UQC2
O14617,P34947
P09669,Q9Y6M9
Q7L5N1,Q9BYV9
P02545,P33778
Q16665,Q9BRX2
Q92538,Q8TC07
P04004,P83916
P61956,Q9Y6D9
P62841,Q9Y3E5
O00401,O75400
Q96RF0,P25440
P35222,Q03431
P82930,Q14197
Q8IXL7,Q6NVU6
Q07955,Q6ZW49
O95835,Q96SN8
Q53GQ0,Q9P2W7
Q8WUK0,P14927
Q9Y6E0,P43243
Q02383,P16444
P60709,P35580
Q1KMD3,Q6NZY4
Q7Z6Z7,O14579
P35249,Q9BVC3
Q15286,Q86XL3
P38117,P46199
Q96CS3,P13473
P48729,Q9UJF2
P08865,Q8IVH8
O00148,P09131
O43395,P62312
Q5T9A4,Q12986
P07332,Q15185
O75306,Q9C002
P15056,P19338
P60409,Q96IX9
P40337,Q96HU8
Q92526,Q9HCS5
Q96KM6,O00267
P06748,Q13617
P48643,Q8NHV4
Q15029,P55769
P27695,P05204
Q6P2Q9,Q96HS1
Q8TB96,Q9NSD9
Q9NVI1,Q9GZR1
P80723,Q92688
Q8WUW1,O75506
P27824,P01100
P27348,O95208
Q9Y5A7,Q8IYW5
Q96RL7,Q9NX40
P61619,Q8IY95
P43005,Q01628
O76024,Q13569
P31689,Q92834
P62879,Q9UNK0
P01116,Q12893
Q92570,Q6L8G4
O43167,Q9H165
Q5S007,Q02809
Q13520,Q5TGU0
Q12789,Q8N3U4
O14654,Q9UIH9
P78317,P13010
Q99496,Q96JJ7
P61289,P55212
P46783,Q96EP0
Q01860,Q5JTH9
O60885,Q92743
Q9ULA0,Q12888
P27797,O00418
P62993,P55072
Q9BZE1,Q969S9
Q13094,P12314
Q9HCM4,P55058
Q3SY00,O94868
Q8N0Y2,Q8WYQ3
P04637,Q01831
P49736,Q01844
P22736,P51532
P04792,P57678
Q15669,Q96CW1
P23193,Q00796
P48047,P55809
Q99569,O15294
P01111,P27824
P07954,Q6P1N9
P0DPB3,Q9HAU5
O14763,Q15836
Q8IUQ4,Q07912
P32519,P15822
Q9UL15,P00748
Q9H1C4,Q8N5I3
Q9UM54,Q9P2J5
P02545,Q5SSJ5
P05067,P25398
Q92624,Q96S15
Q9NP61,Q14204
Q9P0J0,Q9GZT6
Q9NP92,Q8N5N7
P42696,O00567
P23588,Q13283
Q6UX41,Q9NUM4
Q9UJC3,Q9Y6B7
Q9UHX1,Q05519
A6NKD9,O94953
Q12931,P27144
Q96DX4,P05120
P21281,Q9NXH9
P25788,Q96AA3
Q01658,O75486
Q13610,O43763
Q9UBU9,P38919
Q9H2J7,P10176
Q14839,Q9Y2K2
P07195,Q9H0U4
Q01726,Q68CR1
Q14318,Q70CQ3
Q9UBB5,O14929
O14983,Q9H089
Q99798,Q08211
Q96CW5,P82663
Q96NT0,Q6NUS6
P11142,Q5JPI3
P09874,A6NHR9
P50991,Q9NWS0
Q9Y282,Q8N661
P18124,Q96FI4
Q03405,Q86TW2
O15205,Q96JH7
Q9NWB7,Q86VQ0
Q13619,Q5VWQ8
Q6IAA8,O95405
O95985,Q12800
Q4G0J3,P62314
Q93034,Q13367
P78317,P47914
Q92769,Q02878
Q9P0L0,P45880
Q9Y6X2,O43255
O00159,O15020
Q03135,Q01973
P25963,P41743
Q15029,Q5JTH9
P31946,Q8NFH8
Q9H8V3,Q7Z7L1
P62829,P08865
Q92731,Q9Y2Q3
P04792,Q13043
Q9Y275,P52701
Q00987,Q13619
Q9Y5U4,P61978
O75489,P00480
Q15468,Q15121
Q969P5,Q9UBF2
Q30KP9,P51805
Q13137,P49585
Q92820,P30519
Q9Y5G8,Q9Y5G5
P51671,Q07325
Q8TEA7,Q9NQ89
P62942,Q99728
P24941,P62244
Q04206,P35998
P11142,Q02543
P03372,Q9Y5T5
Q9UIQ6,O15529
Q8NAU1,P05120
Q86VM9,P46060
Q9H0M0,P62837
P80723,Q8N6M0
P05062,P49585
Q8TE67,P78362
Q8NEN9,Q9Y227
P84095,Q13439
P55084,P34972
P05556,Q9NRC1
O95858,Q07065
P07900,Q9UNP9
P43115,Q96S97
P78362,Q9Y520
O15218,Q9Y5Q0
Q92993,P04908
Q9NSP4,P61020
P56537,P40227
P78396,Q8WWM7
Q99459,P43246
P61586,P17301
P54253,Q9UBD0
Q9NRI5,Q9H1K0
Q658Y4,P36507
P46940,P32243
P56134,Q9UGJ1
P29317,Q86X19
Q04323,P38606
Q15843,P62753
Q96FJ2,P31943
Q9GZT3,P42704
P0C7T5,Q3LI59
P55083,Q96AE7
P53621,Q6ZMZ3
P05067,P29372
P55084,Q9UPP1
Q16760,Q8WXA9
P51151,Q68DK2
Q9NQX4,P11142
Q9BXW9,O00422
P39019,O43172
P29274,Q9BZJ4
Q99519,P61009
Q9NRZ9,Q8WVE6
O43242,P62857
P06454,Q96CN7
P05129,P10636
P56524,P16860
Q6UWQ5,Q08431
P37173,P09471
Q9Y3I1,Q5U4P2
Q9H3N1,P53701
Q8IUH5,O43365
O00165,O15126
P15923,Q14687
P57078,P26639
O95831,Q70CQ3
Q99650,Q9ULV8
Q9UKE5,P07196
P55011,P20648
O00712,Q8IVH2
O95757,Q6ZNL6
P22607,Q96P48
O43752,Q08379
P01106,Q96HR3
Q9H1C4,Q9NQQ7
P14866,O75489
P67809,Q14999
P41236,Q96CN7
O75575,Q9NRG0
Q16671,Q6P5Z2
Q9Y508,P60201
Q96HR8,P0DMU8
Q96KQ7,O60568
P05067,Q2M2E3
O43143,P61978
O95390,Q2VWP7
Q5JX71,Q9UBY5
Q07955,Q659C4
P04629,Q13838
Q9BZ11,Q6P531
P79522,P29558
A4D1S0,O95271
Q9H501,P62807
Q71U36,Q15375
P12830,P27816
O95793,P07195
Q15773,Q96T76
Q8N3V7,O75128
Q96G46,Q8TER5
Q15058,P61106
P27635,Q9Y5B9
Q6PJG9,P0C7P0
O15075,Q86VQ0
O00180,Q13488
Q14247,Q8IZP0
Q92731,Q9BWT7
Q86Y82,Q6ZSS7
P01308,P07919
P07766,Q9BRN9
Q16875,P61326
Q9BZV1,Q96EP0
Q9UBU9,Q6I9Y2
P08195,P05412
O75694,Q9ULH0
P19784,Q5THK1
O14786,Q13232
Q04837,Q9Y4X4
Q9NR30,Q96MX3
O14732,Q92956
Q96BR9,Q9UIF8
P40426,Q9UHD4
Q08050,Q8WXX5
P37198,O60282
Q969H0,Q04637
Q96HY6,Q99928
P51178,Q96GM5
Q71RC2,Q8IYD1
Q9UNN5,Q07955
Q96SF2,Q9NWK9
Q14684,O00567
Q8NH56,Q96I13
P01106,P31943
O43488,Q9NZ32
P0DMU8,Q99457
Q9BXW9,P08865
Q14694,Q71RC2
P16104,Q7Z3K6
P31943,Q9Y6Y1
P27694,P54727
Q00610,P15927
Q14558,O60285
Q8NA72,Q13835
Q9BXM7,Q9NYF8
P52272,P43360
P07900,P36406
Q15291,Q8IWT0
Q9NQW6,P28289
O14980,P63279
P08865,P49711
Q92905,Q8TC07
P14854,Q5RI15
P00387,Q9Y5W5
P14923,Q07021
O60684,Q8N6T7
P25054,Q5T5U3
Q9H4M7,O43896
Q86T26,Q9Y3B7
O43278,Q8WZ59
P19320,P13639
P08779,Q9HBL8
P54578,Q99986
Q9NYK5,O14880
Q9Y2X0,Q96PU8
P24941,P35637
Q9Y6D5,Q9UPT5
Q969E3,Q13324
O75083,O43447
P11717,Q6VY07
Q15058,P18077
Q9UGL9,P60328
Q9H3F6,O00253
Q14738,P15927
Q13489,P29508
P46087,O15479
Q8TBB1,Q6ZMT1
P17706,P62333
Q9Y399,Q9NUL7
Q9NZJ5,Q9UN75
P37173,Q15052
P11274,P20020
P40939,P19105
P62316,Q9NPG2
Q14008,Q8N7R7
P62873,P60033
Q08211,P43243
Q9H270,Q8WUH2
Q86UE4,Q8N1D0
Q8IWL3,P23378
P04843,Q96GC9
Q14957,Q9H2G9
P06396,Q16621
Q9NW13,P47902
P24928,P52657
P06241,Q8TDQ0
Q02083,Q9BWM7
Q8TBB1,Q86VP1
P46781,P62249
Q71U36,P22392
O95994,P31949
P42229,O75928
Q9H4M7,Q13416
P49736,P14868
P55212,A2RUH7
Q9UEU0,Q9H6H4
P04629,Q96P70
Q92831,P43363
A8MVS5,Q9C0E2
P49411,P62241
O00148,Q9NRA2
Q7Z6G8,P29322
Q9BVL4,Q96F44
P50616,O75175
P01308,Q9BUQ8
P63173,P33316
Q8IXU6,P41146
P68104,Q9Y3I0
Q9Y6E0,Q9NRL3
O15355,Q6FI13
P19320,O43324
P21695,B3EWG5
P61923,Q9BVK6
P11802,Q92830
Q8WUA2,Q9NYA4
P11166,Q9H5Q4
Q07912,Q8WXH5
Q01974,P28562
P15880,P38432
Q8TF76,O95425
P62736,P02585
Q92569,Q6ZUJ8
P50402,O75915
P35226,Q99741
Q9HBL8,Q8TCX1
Q14697,Q9GZZ9
Q92731,Q13045
P05386,P46779
P52815,Q9BZE1
Q96IZ0,Q96A44
P35226,Q9BZF9
Q9Y6C9,Q96AG3
Q7Z7L1,Q9H6T3
Q15717,Q9UM00
Q9H492,P27816
Q13310,O15294
Q05513,P67870
Q8N511,Q8NFB2
P35268,Q96KB5
Q92522,O95376
Q5VYK3,Q9BZQ6
Q96B97,O43633
P46108,Q9Y2J2
O76064,Q96CD2
Q96QB1,Q9ULE0
P35637,P61978
Q9Y2T2,Q14194
O00182,P62834
O60506,A6NJ78
Q86X19,Q6ZQN7
Q07666,P35244
Q69YN4,Q5VZE5
Q15058,P11387
Q96BQ3,P50452
Q69YN4,Q9C0B9
Q96KR1,Q9Y5W5
P62805,P78406
Q7Z699,P49639
Q9H977,O60676
O60941,Q92764
Q9UIR0,Q8WU67
Q9Y337,Q86VQ6
O43516,P13196
P04908,P05114
P84098,P25098
Q6PK04,Q7Z7K2
P52272,Q8NE71
Q9UPN9,P23497
P54646,Q2QGD7
P52434,Q71F56
Q9Y5B8,Q9Y2D8
Q9NX58,P0CB38
Q99873,O75147
P78371,P68366
Q9Y3D8,O94864
Q9H936,Q92956
Q9BSH4,Q5JTZ9
Q04206,P61077
P03372,Q9Y5Z4
O95235,Q8NF91
Q13263,P45973
P30876,Q16654
O43159,Q96MF4
P42858,Q9NV96
P05556,P07711
P04201,Q53EU6
P34932,Q13283
Q96AG3,Q9BRK0
P52566,P31930
P55809,Q8WUK0
P04629,Q8IWT6
Q9BQ66,Q9BTY2
P57721,Q8IU60
O95793,Q8TCJ2
Q5XPI4,P62277
Q96A22,Q13576
Q9H7D7,Q9NT22
P49116,Q9UBF2
Q12952,Q9UHF7
Q6GQQ9,O76024
P53350,Q9Y4H2
P51957,Q3BBV0
P42701,Q5VWK5
O95997,Q9UJX3
Q6UX01,Q8TB61
Q8WYQ5,Q8NHP1
Q14498,Q96C19
Q13131,Q96L34
Q71U36,Q9NUG6
P07910,O14529
O75147,P20618
P42858,O60304
Q13618,Q86YC2
Q8TEQ6,P62304
Q99943,P01876
Q15046,P51151
Q9NS69,Q16775
Q9GZS1,P53803
Q9UQ74,Q969S9
P0CAP2,Q9P298
P14678,O75940
Q8TCJ2,Q8N144
Q15691,Q9NX95
P68104,P20701
P43360,Q13503
Q5T653,Q2M2I8
P82664,Q5T7N2
Q8TCJ2,Q9C0E8
Q13547,P15172
Q9GZU7,Q9Y4G2
Q09472,Q7KZ85
P14618,Q13237
Q9Y5M8,Q969X1
Q9UII2,Q92688
Q9H015,Q6NUK1
P60763,Q15643
P68431,Q92784
Q15058,O75083
P49116,Q86SX6
Q9HC62,Q9BQ15
P0CG47,Q9NX08
O75935,Q13561
Q9UII2,Q96PX9
Q9NZN5,P51812
P18085,P34947
Q16659,P49795
Q7Z6V5,Q96EY9
Q99933,P46060
Q9BYZ6,Q9BQ67
P60331,Q3SY46
P68104,Q14684
P42858,Q9NR46
Q8WWZ8,O95396
P16615,Q8N680
Q9UNE7,Q9UMS4
O14933,A0AVT1
O95573,Q96RD7
O95232,Q9NZC7
P62745,P29966
Q13555,Q9UGI9
O95232,A0JLT2
O00418,Q13424
P63165,Q96EV2
Q8NC69,Q9NRD5
P13693,O76096
O14958,Q8N983
P35251,P51532
Q9NZT1,Q8WVV4
P60409,P41222
P13682,Q01850
Q4G0J3,P55036
Q09161,O75150
Q9BQG0,Q92674
Q92624,Q14435
Q14512,Q9NYV4
Q96HA1,Q12769
P23443,P05067
Q08345,P30408
Q1KMD3,Q9BZJ0
P40259,Q96T51
Q99496,Q8NEB9
Q08379,P20337
P35754,Q9BVG3
Q15717,P56211
P17987,Q9BYE7
O95831,Q13061
Q13085,Q00537
Q99742,P51617
Q53EP0,Q96GR4
P06241,P19404
P10826,Q9UKP3
Q96FW1,P27694
Q6PJG6,Q14802
Q69YN4,Q8WVJ2
P05067,O75947
Q15058,Q9BQ87
Q14164,P09661
Q9Y4E8,Q96EA4
Q96PK6,Q9NSC5
O95218,Q9NYB0
P60953,A6NKD9
P20290,Q14974
P20226,P07992
O15427,O94972
Q15717,Q9HCE3
Q9Y4C8,P11487
Q7Z7L1,Q9UJV9
Q16401,P48556
Q53EZ4,P56279
Q9H8J5,A4D1S0
P62736,P18621
O14983,Q6L9W6
Q02878,P62701
O75360,Q69YG0
Q14839,Q8N1N4
Q7Z398,Q14BN4
P62140,Q99608
P05067,Q9NX02
Q13618,Q96J92
Q96AG3,Q96L93
Q9UBU6,Q9Y277
Q13619,Q09028
Q9HBD1,O95429
Q9UKL0,O43482
Q15029,Q7Z739
Q9Y6X0,Q9BXN6
P31946,Q13627
P04792,P09651
Q9BZK7,Q9Y3Q8
O95711,Q8NCW0
Q96HY6,O43660
P35240,Q9HD42
Q96F86,Q6ZN04
P14618,Q16584
P08962,Q96D96
Q01968,Q92805
P06241,P42685
P10636,Q12765
P68431,Q96AV8
Q9Y265,P29353
Q15468,Q99460
P12004,P15170
Q9UNH7,Q9BTT0
Q15843,P13010
P51784,O43684
Q9Y4D1,Q8N461
P04908,P61088
Q9H0H0,P52798
P35579,Q70IA6
Q6P5Z2,Q5VIR6
P36896,O60637
P14317,Q9BQ31
P19784,O43896
Q16254,Q99608
Q96FW1,P17812
P17252,Q96J88
O95251,P07476
P19438,Q13546
Q13618,Q09161
Q66K89,Q9Y676
O60763,Q9UNI6
P35613,Q96NB2
P24468,Q6EMK4
P43405,Q14978
Q86TW2,Q9HBV2
Q7Z4Q2,Q8WVE6
O00483,P13637
Q14011,Q13151
Q15796,O43187
O15055,P37802
Q92879,Q9UKJ3
P20290,Q92900
O15205,Q00839
P40429,Q9NY93
P02751,Q9NVZ3
P46736,O15287
P06702,Q8N668
Q9HBD1,Q96Q05
Q8IWL3,Q9HB40
Q14195,Q9UIY3
Q12837,Q6WN34
Q9H4M7,P33991
P17980,P28566
Q5TAQ9,Q9NVV9
Q92769,Q96A08
Q15418,P06241
Q8N5C6,Q7Z5H3
Q92993,O95376
Q8N137,Q14241
P35579,Q12986
Q9HAU4,Q9NVW2
Q2TAC2,Q86Y33
Q9GZT3,P47974
P35579,A1L390
Q96BA8,Q8WY98
Q9UKD1,P31431
Q96GQ7,Q9BRU9
P29034,P26447
O60756,O75688
P35052,P16284
Q7Z5G4,Q92979
P0C0S5,Q6PI98
Q00839,Q6ZV73
Q14257,O14830
Q96ST3,P40426
Q8WXF7,Q9NRC1
P62136,P47756
Q66GS9,Q1MSJ5
Q9Y4X5,Q9H3F6
Q5T8D3,Q8IXI1
P10412,P16401
P12004,P60484
O75208,Q86UF1
P10114,O43566
Q93008,Q96RS6
P49768,Q8N6R1
P54707,P32246
Q9Y2H6,P29558
Q9ULY5,Q15042
P31943,O15160
Q9UBS0,P46782
P61586,Q96A33
P53618,Q01628
P06748,Q14451
Q9H2J4,Q8NHV4
P07910,P61266
Q8N2G4,O95394
O76064,P16455
P42695,P08559
P61964,Q15046
Q9NV70,O14777
Q9NYB0,O43719
P42695,P22695
Q9BXB1,Q9BYX7
P40337,P21980
Q13387,Q15389
Q86VM9,P14625
O14802,Q5VT52
Q9H3N1,Q9UGP8
P52815,Q7Z7F7
P78317,Q9ULK4
Q9NQC7,Q9UNF1
Q15029,Q16658
P60410,Q6PJG9
P39060,Q9BXJ1
P56693,Q99811
Q14192,Q8WY41
Q9P2J5,O00178
Q15388,Q9NQG6
Q9Y2G8,O94901
P31946,Q92560
Q8NC56,P46098
P25205,Q9BTE3
Q15029,Q9UBB9
Q96EB6,O95365
Q9UJ70,Q5M9N0
Q15645,Q96EZ4
O15042,Q9UJV8
P61981,Q5T0W9
P07814,O43776
Q05513,P41743
Q8WVN8,Q13490
P15259,Q9BSH5
Q9BYG3,Q9Y6X9
Q5VVX9,Q5M7Z0
Q8IWI9,Q9GZS1
O14980,Q9BPW8
P22735,Q9NPD8
Q9UDY2,Q6XZF7
O94966,Q8NEG4
Q9NW13,Q8IX18
Q9UIR0,Q9Y5L3
P12931,Q9GZT9
P51668,Q9H8W5
Q69YN4,O60684
P24941,P63279
Q86XR7,P51617
P15336,P43699
P56524,Q9UBE0
P42694,Q3SYF9
Q4G0J3,P62910
P04083,A6NK89
Q14254,P27487
P10966,P07478
Q13200,Q9Y239
Q99496,Q9Y2X3
Q9ULR3,Q9P255
Q96HJ5,Q16667
P05231,Q5HYM0
P62258,O00257
Q13547,Q99638
Q5HYI8,Q86X19
O95714,Q8IUX7
P80098,P46092
P04150,Q9HCM7
O00308,Q92522
Q12834,P20248
Q8NHP6,P17706
P56945,Q8IY18
O14980,Q9H1Y0
Q8N743,Q96F15
O75575,Q92925
Q9UBB4,Q8TBP5
P55085,Q16586
P63279,Q9UJX5
P32241,Q53R41
Q15029,Q9Y2T2
Q16666,P08047
Q9UPY8,O75410
Q96J02,Q99732
P10147,A5PL33
Q15418,Q7Z6J2
Q7Z6Z7,Q9H1H9
P51451,O75964
Q8TDT2,P02808
Q5JTZ9,A8MXV4
Q08357,P36269
Q13451,Q96PF2
Q15293,P50225
Q9HBM0,P01031
Q15058,Q9Y6C9
Q13304,Q9Y2V7
O94761,Q92572
Q13085,Q6NUN9
P04899,Q13576
Q15058,O14578
P98164,P20339
Q15118,O95319
P60763,Q53LP3
Q02878,Q9BYD2
Q9Y5Y6,Q14393
P49116,O15027
P46776,Q12904
Q15022,Q12830
Q68CP9,P18146
P78371,O43827
P17844,Q8TB96
P62913,Q96FI4
P11362,P35268
Q9BRX9,Q8TBC3
Q9Y3S2,Q8TAQ5
Q9UMR3,O60779
P50750,P40227
P58340,Q14257
P41743,Q8TDN6
Q13618,Q92621
P40227,P50213
Q99808,O95977
P61106,Q5J8M3
Q99996,Q53EZ4
P03956,P25116
Q9UK41,Q9Y294
P07196,Q8WUY9
O95235,Q9UIF3
Q9H2J7,Q969X5
P26651,P42694
O00241,P02654
Q9NQC7,P61163
O15218,Q9H900
Q08211,Q01844
Q15596,Q14994
Q14160,Q9H9A6
P04637,P33176
O00429,P35998
Q9H7D7,Q15287
Q96PM5,Q969F2
Q9H936,Q13263
Q9H4M7,O75844
Q12905,Q9Y6M1
P60891,Q96D46
Q12962,O75486
Q9H1C7,Q16820
Q9H4E5,Q7L2E3
P78527,Q9P016
P51668,Q99436
Q9H4M7,P04792
Q9Y2S7,Q13228
Q96ME7,Q99612
P29966,Q86VP1
Q8N661,Q07326
Q13620,O43390
Q9Y487,P36543
O76024,Q9NR11
O43852,Q96I36
Q9NZJ7,Q5T9A4
Q7Z398,P31944
P40939,P31431
Q99496,Q86V81
O43493,Q9H0H0
